"['8:00pm, Thursday 25th May 2023.']",['Man Utd'],['Chelsea'],"[<Element span at 0x37da990>, <Element span at 0x37eaea0>]",['4'],['1'],"['\n                Casemiro\xa0(', ""6'"", '6th minute', ')', '\n                A Martial\xa0(', ""45+5'"", '50th minute', ')', '\n                B Fernandes\xa0(', ""73'"", '73rd minute', '                pen)', '\n                M Rashford\xa0(', ""78'"", '78th minute', ')']","['\n                Joao Félix\xa0(', ""89'"", '89th minute', ')']",41.1,58.9,18,14,9,5,4,5,5,4,84,90.4,4,3,3,4,0,0,52.6,61.9,33.3,66.7,4,5,12,6,6,12,1,1,0,0,"['Manchester United\n                          vs Chelsea. Premier League.\n                        ', '\n                          ', '8:00pm, Thursday 25th May 2023.', '\n                        ', '\n                          ', 'Old Trafford', 'Attendance: ', 'Attendance', '73,561.', '\n                       ']","['Referee:', 'Stuart Attwell', 'Assistants:', 'Richard West, Ian Hussin', 'Fourth official:', 'Anthony Taylor', 'VAR:', 'Michael Salisbury', 'Assistant VAR:', 'Steven Meredith']"
"['8:00pm, Wednesday 24th May 2023.']",['Brighton'],['Man City'],"[<Element span at 0x37edcc0>, <Element span at 0x37edc00>]",['1'],['1'],"['\n                J Enciso\xa0(', ""38'"", '38th minute', ')']","['\n                P Foden\xa0(', ""25'"", '25th minute', ')']",39.6,60.4,20,13,7,4,6,6,7,3,84.2,89,2,3,5,1,2,0,50,33.3,42.9,57.1,3,6,16,11,10,14,2,1,0,0,"['Brighton and Hove Albion\n                          vs Manchester City. Premier League.\n                        ', '\n                          ', '8:00pm, Wednesday 24th May 2023.', '\n                        ', '\n                          ', 'Amex Stadium', 'Attendance: ', 'Attendance', '31,388.', '\n                       ']","['Referee:', 'Simon Hooper', 'Assistants:', 'Nicholas Hopton, Adrian Holmes', 'Fourth official:', 'Graham Scott', 'VAR:', 'Chris Kavanagh', 'Assistant VAR:', 'Gary Beswick']"
"['8:00pm, Monday 22nd May 2023.']",['Newcastle'],['Leicester'],"[<Element span at 0x37d2960>, <Element span at 0x37d2990>]",['0'],['0'],[],[],77.6,22.4,23,1,4,1,13,0,6,0,89.5,58.9,1,0,12,1,1,0,33.3,47.1,59.4,40.6,1,3,9,5,5,9,2,0,0,0,"['Newcastle United\n                          vs Leicester City. Premier League.\n                        ', '\n                          ', '8:00pm, Monday 22nd May 2023.', '\n                        ', '\n                          ', ""St James' Park, Newcastle"", 'Attendance: ', 'Attendance', '52,152.', '\n                       ']","['Referee:', 'Andre Marriner', 'Assistants:', 'Daniel Cook, Scott Ledger', 'Fourth official:', 'Craig Pawson', 'VAR:', 'Darren England', 'Assistant VAR:', 'Richard West']"
"['1:30pm, Sunday 21st May 2023.']",['West Ham'],['Leeds'],"[<Element span at 0x37f24b0>, <Element span at 0x37f24e0>]",['3'],['1'],"['\n                D Rice\xa0(', ""31'"", '31st minute', ')', '\n                J Bowen\xa0(', ""72'"", '72nd minute', ')', '\n                M Lanzini\xa0(', ""90+4'"", '94th minute', ')']","['\n                Rodrigo\xa0(', ""17'"", '17th minute', ')']",58.8,41.2,19,12,9,3,4,6,6,3,80.9,72.9,4,0,9,5,1,1,72.7,60.9,73.9,26.1,2,6,6,11,10,6,1,3,0,0,"['West Ham United\n                          vs Leeds United. Premier League.\n                        ', '\n                          ', '1:30pm, Sunday 21st May 2023.', '\n                        ', '\n                          ', 'London Stadium', 'Attendance: ', 'Attendance', '62,478.', '\n                       ']","['Referee:', 'Peter Bankes', 'Assistants:', 'Edward Smart, Nick Greenhalgh', 'Fourth official:', 'Andy Madley', 'VAR:', 'Michael Salisbury', 'Assistant VAR:', 'Nicholas Hopton']"
"['2:00pm, Sunday 21st May 2023.']",['Brighton'],"[""So'ton""]","[<Element span at 0x37f5300>, <Element span at 0x37f5330>]",['3'],['1'],"['\n                E Ferguson\xa0(', ""29'"", '29th minute', ', ', ""40'"", '40th minute', ')', '\n                P Groß\xa0(', ""69'"", '69th minute', ')']","['\n                M Elyounoussi\xa0(', ""58'"", '58th minute', ')']",63,37,26,5,8,1,11,3,7,1,91.7,79.6,1,1,4,3,1,1,69.2,62.5,73.3,26.7,0,5,8,9,9,8,2,5,0,0,"['Brighton and Hove Albion\n                          vs Southampton. Premier League.\n                        ', '\n                          ', '2:00pm, Sunday 21st May 2023.', '\n                        ', '\n                          ', 'Amex Stadium', 'Attendance: ', 'Attendance', '31,507.', '\n                       ']","['Referee:', 'Paul Tierney', 'Assistants:', 'Neil Davies, Constantine Hatzidakis', 'Fourth official:', 'John Busby', 'VAR:', 'Simon Hooper', 'Assistant VAR:', 'Adrian Holmes']"
"['4:00pm, Sunday 21st May 2023.']",['Man City'],['Chelsea'],"[<Element span at 0x37f5fc0>, <Element span at 0x37f5f60>]",['1'],['0'],"['\n                J Álvarez\xa0(', ""12'"", '12th minute', ')']",[],64.6,35.4,15,13,2,6,7,4,6,3,91.5,86.8,2,2,5,2,2,2,75,70.6,44.4,55.6,6,1,12,9,9,11,0,2,0,0,"['Manchester City\n                          vs Chelsea. Premier League.\n                        ', '\n                          ', '4:00pm, Sunday 21st May 2023.', '\n                        ', '\n                          ', 'Etihad Stadium', 'Attendance: ', 'Attendance', '53,490.', '\n                       ']","['Referee:', 'Michael Oliver', 'Assistants:', 'Lee Betts, Stuart Burt', 'Fourth official:', 'Robert Jones', 'VAR:', 'John Brooks', 'Assistant VAR:', 'Simon Bennett']"
"['12:30pm, Saturday 20th May 2023.']",['Tottenham'],['Brentford'],"[<Element span at 0x37f8d20>, <Element span at 0x37f8c60>]",['1'],['3'],"['\n                H Kane\xa0(', ""8'"", '8th minute', ')']","['\n                B Mbeumo\xa0(', ""50'"", '50th minute', ', ', ""62'"", '62nd minute', ')', '\n                Y Wissa\xa0(', ""88'"", '88th minute', ')']",61.8,38.2,22,11,8,4,6,6,8,1,86.2,77.7,2,2,8,2,1,1,50,54.5,59.1,40.9,1,6,11,9,8,10,1,1,0,0,"['Tottenham Hotspur\n                          vs Brentford. Premier League.\n                        ', '\n                          ', '12:30pm, Saturday 20th May 2023.', '\n                        ', '\n                          ', 'Tottenham Hotspur Stadium', 'Attendance: ', 'Attendance', '61,514.', '\n                       ']","['Referee:', 'Jarred Gillet', 'Assistants:', 'Simon Long, Mark Scholes', 'Fourth official:', 'Thomas Bramall', 'VAR:', 'Andy Madley', 'Assistant VAR:', 'Sian Massey']"
"['3:00pm, Saturday 20th May 2023.']","[""B'mouth""]",['Man Utd'],"[<Element span at 0x37fbb10>, <Element span at 0x37fbb40>]",['0'],['1'],[],"['\n                Casemiro\xa0(', ""9'"", '9th minute', ')']",41.5,58.5,10,20,4,5,3,8,3,7,85.4,85.6,1,0,3,6,0,2,58.3,73.1,35,65,4,4,6,7,7,6,1,0,0,0,"['Bournemouth\n                          vs Manchester United. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 20th May 2023.', '\n                        ', '\n                          ', 'Vitality Stadium', 'Attendance: ', 'Attendance', '10,240.', '\n                       ']","['Referee:', 'Chris Kavanagh', 'Assistants:', 'Marc Perry, Steven Meredith', 'Fourth official:', 'Dean Whitestone', 'VAR:', 'Craig Pawson', 'Assistant VAR:', 'Natalie Aspinall']"
"['3:00pm, Saturday 20th May 2023.']",['Fulham'],['C Palace'],"[<Element span at 0x53d0720>, <Element span at 0x53d0750>]",['2'],['2'],"['\n                A Mitrovic\xa0(', ""45+5'"", '50th minute', '                pen, ', ""61'"", '61st minute', ')']","['\n                O Edouard\xa0(', ""34'"", '34th minute', ')', '\n                J Ward\xa0(', ""83'"", '83rd minute', ')']",49.5,50.5,11,11,4,5,3,3,4,3,75.3,78.4,2,1,7,4,2,2,43.8,33.3,52,48,3,2,13,12,12,13,3,0,0,0,"['Fulham\n                          vs Crystal Palace. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 20th May 2023.', '\n                        ', '\n                          ', 'Craven Cottage', 'Attendance: ', 'Attendance', '24,356.', '\n                       ']","['Referee:', 'Josh Smith', 'Assistants:', 'Derek Eaton, Harry Lennard', 'Fourth official:', 'Keith Stroud', 'VAR:', 'Peter Bankes', 'Assistant VAR:', 'Edward Smart']"
"['3:00pm, Saturday 20th May 2023.']",['Liverpool'],['A Villa'],"[<Element span at 0x53d1540>, <Element span at 0x53d1570>]",['1'],['1'],"['\n                R Firmino\xa0(', ""89'"", '89th minute', ')']","['\n                J Ramsey\xa0(', ""27'"", '27th minute', ')']",66.3,33.7,10,6,5,3,1,2,4,1,84.3,66.7,1,2,9,4,4,1,61.1,51.7,65,35,2,4,16,13,12,16,3,5,0,0,"['Liverpool\n                          vs Aston Villa. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 20th May 2023.', '\n                        ', '\n                          ', 'Anfield', 'Attendance: ', 'Attendance', '53,306.', '\n                       ']","['Referee:', 'John Brooks', 'Assistants:', 'James Mainwaring, Matt Wilkes', 'Fourth official:', 'Michael Oliver', 'VAR:', 'Tony Harrington', 'Assistant VAR:', 'Nick Greenhalgh']"
