,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
10,9/05/2018,19:45,Chelsea,"""Huddsfld""",1,1,[62],[50],77.9,22.1,22.0,3.0,5.0,2.0,6.0,1.0,11.0,0.0,86.9,56.4,3.0,1.0,10.0,0.0,2.0,0.0,69.2,70.8,47.5,52.5,1.0,4.0,7.0,10.0,10.0,7.0,1.0,1.0,0.0,0.0,Stamford Bridge,38910,Lee Mason,"Ian Hussin, Matt Wilkes",Mike Dean
11,9/05/2018,19:45,Leicester,Arsenal,3,1,"[14, 76, 90]",[15],40.4,59.6,19.0,14.0,10.0,7.0,6.0,4.0,3.0,3.0,77.7,80.9,3.0,2.0,6.0,6.0,6.0,1.0,81.3,72.2,53.8,46.2,6.0,7.0,7.0,12.0,12.0,6.0,2.0,2.0,0.0,1.0,The King Power Stadium,32095,Graham Scott,"Lee Betts, Marc Perry",Craig Pawson
12,9/05/2018,20:00,Man City,Brighton,3,1,"[16, 34, 72]",[20],73.8,26.2,19.0,6.0,7.0,3.0,8.0,3.0,4.0,0.0,91.8,79.7,1.0,1.0,4.0,3.0,1.0,2.0,85.7,85.7,67.7,32.3,2.0,4.0,5.0,7.0,7.0,5.0,0.0,1.0,0.0,0.0,Etihad Stadium,54013,Paul Tierney,"Simon Beck, Andy Garratt",Robert Madley
13,9/05/2018,20:00,Tottenham,Newcastle,1,0,[50],[],62.9,37.1,11.0,14.0,7.0,3.0,3.0,9.0,1.0,2.0,83.3,66.1,1.0,0.0,6.0,4.0,4.0,1.0,58.3,71.4,42.9,57.1,3.0,6.0,10.0,8.0,8.0,10.0,2.0,3.0,0.0,0.0,Wembley Stadium,54923,Neil Swarbrick,"Scott Ledger, Andy Halliday",Martin Atkinson
14,8/05/2018,19:45,Swansea ,"""Soton""",0,1,[],[72],53.3,46.7,11.0,13.0,3.0,8.0,5.0,3.0,3.0,2.0,72.1,68.0,0.0,1.0,7.0,6.0,2.0,0.0,72.7,50.0,44.4,55.6,7.0,3.0,7.0,15.0,15.0,7.0,2.0,1.0,0.0,0.0,Swansea.com Stadium,20858,Michael Oliver,"Simon Bennett, Stuart Burt",Andre Marriner
15,6/05/2018,13:30,Man City,"""Huddsfld""",0,0,[],[],79.2,20.8,15.0,5.0,2.0,3.0,10.0,2.0,3.0,0.0,87.5,56.0,0.0,1.0,10.0,1.0,1.0,1.0,85.7,55.6,42.9,57.1,3.0,2.0,9.0,4.0,4.0,9.0,0.0,3.0,0.0,0.0,Etihad Stadium,54350,Mike Dean,"Simon Bennett, Simon Long",Paul Tierney
16,6/05/2018,16:30,Arsenal,Burnley,5,0,"[14, 75, 45, 54, 64]",[],63.6,36.4,16.0,6.0,8.0,2.0,5.0,2.0,3.0,2.0,89.3,79.6,3.0,0.0,4.0,5.0,0.0,0.0,66.7,45.5,40.7,59.3,2.0,3.0,6.0,7.0,7.0,6.0,0.0,1.0,0.0,0.0,Emirates Stadium,59540,Andre Marriner,"Richard West, Sian Massey",Graham Scott
17,6/05/2018,16:30,Chelsea,Liverpool,1,0,[32],[],31.6,68.4,12.0,10.0,4.0,5.0,6.0,5.0,2.0,0.0,71.5,87.5,0.0,0.0,3.0,1.0,2.0,0.0,66.7,50.0,52.6,47.4,5.0,3.0,12.0,9.0,8.0,11.0,3.0,2.0,0.0,0.0,Stamford Bridge,41314,Anthony Taylor,"Gary Beswick, Adam Nunn",Craig Pawson
18,5/05/2018,24:30,Stoke,C Palace,1,2,[43],"[68, 86]",41.1,58.9,7.0,13.0,2.0,2.0,4.0,7.0,1.0,4.0,65.4,76.6,1.0,1.0,1.0,7.0,2.0,2.0,50.0,71.4,52.4,47.6,0.0,1.0,18.0,12.0,10.0,18.0,5.0,2.0,0.0,0.0,Bet365 Stadium,29687,Martin Atkinson,"Lee Betts, Peter Kirkup",Neil Swarbrick
19,5/05/2018,15:00,"""Bmouth""",Swansea ,1,0,[37],[],45.2,54.8,13.0,12.0,5.0,3.0,6.0,6.0,2.0,3.0,75.9,73.1,3.0,2.0,11.0,6.0,4.0,1.0,60.0,73.9,58.2,41.8,3.0,4.0,10.0,10.0,10.0,10.0,1.0,4.0,0.0,0.0,Vitality Stadium,10820,Kevin Friend,"Adrian Holmes, Matt Wilkes",Anthony Taylor
20,5/05/2018,15:00,Leicester,West Ham,0,2,[],"[34, 64]",54.0,46.0,13.0,13.0,2.0,3.0,4.0,3.0,7.0,7.0,78.7,74.1,0.0,2.0,8.0,3.0,2.0,2.0,60.9,55.0,43.6,56.4,1.0,3.0,8.0,9.0,8.0,7.0,1.0,2.0,0.0,0.0,The King Power Stadium,32013,Chris Kavanagh,"Daniel Cook, Mick McDonough",Robert Madley
21,5/05/2018,15:00,Watford,Newcastle,2,1,"[2, 28]",[55],39.2,60.8,11.0,9.0,8.0,1.0,1.0,4.0,2.0,4.0,75.0,82.1,4.0,1.0,2.0,5.0,5.0,3.0,71.4,62.5,40.5,59.5,1.0,6.0,9.0,11.0,11.0,9.0,2.0,1.0,0.0,0.0,Vicarage Road,20375,Roger East,"Simon Beck, Andy Garratt",Lee Probert
22,5/05/2018,15:00,W Brom,Tottenham,1,0,[90],[],26.2,73.8,9.0,18.0,1.0,5.0,6.0,7.0,2.0,6.0,60.0,84.2,1.0,2.0,5.0,9.0,2.0,0.0,50.0,69.2,52.6,47.4,5.0,2.0,13.0,12.0,12.0,12.0,4.0,1.0,0.0,0.0,The Hawthorns,23685,Michael Jones,"Ian Hussin, Mark Scholes",Andre Marriner
23,5/05/2018,17:30,Everton,"""Soton""",1,1,[90],[56],54.4,45.6,9.0,11.0,3.0,5.0,5.0,2.0,1.0,4.0,78.3,73.7,0.0,1.0,3.0,4.0,2.0,4.0,54.5,70.6,58.5,41.5,4.0,2.0,14.0,12.0,12.0,13.0,2.0,4.0,0.0,1.0,Goodison Park,38225,Jonathan Moss,"Edward Smart, Constantine Hatzidakis",Lee Mason
24,4/05/2018,20:00,Brighton,Man Utd,1,0,[57],[],31.7,68.3,11.0,16.0,4.0,3.0,4.0,7.0,3.0,6.0,70.0,88.6,0.0,0.0,5.0,6.0,1.0,2.0,57.9,62.5,50.0,50.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,Amex Stadium,30611,Craig Pawson,"Stephen Child, Stuart Burt",Stuart Attwell
25,30/04/2018,20:00,Tottenham,Watford,2,0,"[16, 48]",[],61.5,38.5,13.0,13.0,3.0,5.0,6.0,5.0,4.0,3.0,86.0,72.3,2.0,1.0,4.0,0.0,3.0,3.0,52.6,78.9,54.3,45.7,5.0,1.0,11.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,Wembley Stadium,52675,Michael Oliver,"Stuart Burt, Daniel Cook",Stuart Attwell
26,29/04/2018,14:15,West Ham,Man City,1,4,[42],"[13, 27, 53, 64]",24.6,75.4,4.0,19.0,1.0,8.0,2.0,7.0,1.0,4.0,71.8,92.1,0.0,3.0,0.0,7.0,4.0,1.0,65.2,73.3,29.4,70.6,4.0,0.0,5.0,11.0,10.0,4.0,0.0,1.0,0.0,0.0,London Stadium,56904,Neil Swarbrick,"Scott Ledger, Marc Perry",Robert Madley
27,29/04/2018,16:30,Man Utd,Arsenal,2,1,"[16, 90]",[51],59.2,40.8,16.0,8.0,3.0,3.0,6.0,4.0,7.0,1.0,89.2,81.7,2.0,1.0,9.0,0.0,2.0,1.0,62.5,67.9,41.7,58.3,2.0,0.0,12.0,7.0,6.0,12.0,0.0,1.0,0.0,0.0,Old Trafford,75035,Kevin Friend,"Simon Bennett, Edward Smart",Michael Oliver
28,28/04/2018,24:30,Liverpool,Stoke,0,0,[],[],71.9,28.1,20.0,5.0,2.0,1.0,8.0,3.0,10.0,1.0,83.1,56.0,2.0,1.0,9.0,2.0,2.0,2.0,33.3,59.1,37.0,63.0,1.0,2.0,7.0,14.0,13.0,7.0,1.0,2.0,0.0,0.0,Anfield,53255,Andre Marriner,"Richard West, Simon Long",Lee Mason
29,28/04/2018,15:00,Burnley,Brighton,0,0,[],[],44.5,55.5,10.0,10.0,4.0,2.0,2.0,4.0,4.0,4.0,64.3,74.3,1.0,0.0,3.0,4.0,4.0,3.0,100.0,72.7,40.0,60.0,2.0,4.0,5.0,17.0,16.0,5.0,0.0,2.0,0.0,0.0,Turf Moor,19459,Roger East,"Mark Scholes, Derek Eaton",Michael Jones
30,28/04/2018,15:00,C Palace,Leicester,5,0,"[17, 38, 81, 84, 90]",[],50.5,49.5,15.0,6.0,9.0,1.0,4.0,2.0,2.0,3.0,83.4,80.2,3.0,1.0,8.0,2.0,1.0,0.0,66.7,71.4,42.1,57.9,0.0,3.0,11.0,9.0,9.0,11.0,1.0,1.0,0.0,1.0,Selhurst Park,25750,Mike Dean,"Ian Hussin, Dan Robathan",Neil Swarbrick
31,28/04/2018,15:00,"""Huddsfld""",Everton,0,2,[],"[39, 77]",53.7,46.3,9.0,7.0,2.0,5.0,2.0,1.0,5.0,1.0,76.6,68.0,1.0,2.0,5.0,3.0,1.0,3.0,73.3,78.3,51.3,48.7,3.0,2.0,9.0,8.0,8.0,9.0,1.0,0.0,0.0,0.0,"""The John Smiths Stadium""",24121,Lee Probert,"Simon Beck, Andy Garratt",Craig Pawson
32,28/04/2018,15:00,Newcastle,W Brom,0,1,[],[29],63.5,36.5,17.0,9.0,2.0,2.0,9.0,6.0,6.0,1.0,80.5,66.4,2.0,1.0,5.0,1.0,0.0,2.0,56.5,72.2,57.1,42.9,1.0,2.0,8.0,13.0,11.0,8.0,1.0,3.0,0.0,0.0,"""St James Park",52283,David Coote,"Lee Betts, Andy Halliday",Martin Atkinson
33,28/04/2018,15:00,"""Soton""","""Bmouth""",2,1,"[25, 54]",[45],40.3,59.7,14.0,14.0,6.0,7.0,4.0,5.0,4.0,2.0,71.7,78.8,3.0,2.0,5.0,8.0,1.0,2.0,81.0,54.5,51.2,48.8,6.0,4.0,12.0,11.0,11.0,12.0,5.0,1.0,0.0,0.0,"""St. Marys Stadium""",31778,Anthony Taylor,"Gary Beswick, Adam Nunn",Stuart Attwell
34,28/04/2018,17:30,Swansea ,Chelsea,0,1,[],[4],51.1,48.9,10.0,11.0,3.0,3.0,5.0,5.0,2.0,3.0,86.6,87.0,0.0,1.0,1.0,2.0,1.0,3.0,65.0,58.3,30.4,69.6,2.0,3.0,13.0,9.0,9.0,12.0,1.0,1.0,0.0,0.0,Swansea.com Stadium,20900,Jonathan Moss,"Adrian Holmes, Harry Lennard",Chris Kavanagh
35,23/04/2018,20:00,Everton,Newcastle,1,0,[51],[],56.5,43.5,9.0,9.0,1.0,2.0,5.0,4.0,3.0,3.0,76.4,63.5,1.0,0.0,4.0,6.0,4.0,1.0,61.5,68.4,52.6,47.4,2.0,0.0,10.0,11.0,9.0,10.0,2.0,1.0,0.0,0.0,Goodison Park,39061,Robert Madley,"Marc Perry, Adrian Holmes",Andre Marriner
36,22/04/2018,13:30,Arsenal,West Ham,4,1,"[51, 82, 85, 89]",[64],67.7,32.3,20.0,11.0,8.0,4.0,8.0,4.0,4.0,3.0,87.8,67.7,2.0,1.0,8.0,6.0,1.0,1.0,75.0,40.0,45.5,54.5,3.0,4.0,11.0,9.0,9.0,11.0,3.0,2.0,0.0,0.0,Emirates Stadium,59422,Lee Mason,"Harry Lennard, Matt Wilkes",Graham Scott
37,22/04/2018,13:30,Stoke,Burnley,1,1,[11],[62],42.8,57.2,8.0,16.0,3.0,7.0,4.0,5.0,1.0,4.0,58.0,70.8,1.0,1.0,3.0,8.0,2.0,0.0,72.2,66.7,48.8,51.2,6.0,2.0,15.0,5.0,4.0,15.0,2.0,1.0,0.0,0.0,Bet365 Stadium,29532,Mike Dean,"Ian Hussin, Mark Scholes",Roger East
38,22/04/2018,16:30,Man City,Swansea ,5,0,"[12, 16, 54, 64, 88]",[],82.9,17.1,19.0,4.0,12.0,1.0,4.0,2.0,3.0,1.0,92.8,70.0,3.0,0.0,6.0,1.0,4.0,1.0,71.4,54.5,41.7,58.3,1.0,7.0,6.0,8.0,7.0,6.0,0.0,1.0,0.0,0.0,Etihad Stadium,54387,Craig Pawson,"Stuart Burt, Constantine Hatzidakis",Paul Tierney
39,21/04/2018,24:30,W Brom,Liverpool,2,2,"[79, 88]","[4, 72]",38.4,61.6,13.0,9.0,6.0,3.0,6.0,4.0,1.0,2.0,70.3,84.4,1.0,2.0,7.0,4.0,1.0,2.0,57.1,58.3,56.7,43.3,1.0,4.0,12.0,5.0,5.0,11.0,0.0,1.0,0.0,0.0,The Hawthorns,24520,Stuart Attwell,"Simon Long, Daniel Cook",Jonathan Moss
40,21/04/2018,15:00,Watford,C Palace,0,0,[],[],51.8,48.2,14.0,6.0,4.0,1.0,10.0,3.0,0.0,2.0,69.5,69.8,0.0,0.0,4.0,3.0,0.0,1.0,48.0,50.0,57.1,42.9,1.0,5.0,17.0,13.0,12.0,16.0,3.0,5.0,0.0,0.0,Vicarage Road,20401,Chris Kavanagh,"Lee Betts, Peter Kirkup",Graham Scott
41,19/04/2018,19:45,Burnley,Chelsea,1,2,[64],"[20, 69]",39.2,60.8,5.0,16.0,2.0,5.0,2.0,5.0,1.0,6.0,74.0,84.4,0.0,2.0,3.0,2.0,3.0,1.0,53.8,87.5,40.0,60.0,4.0,1.0,9.0,11.0,10.0,9.0,1.0,0.0,0.0,0.0,Turf Moor,21264,Robert Madley,"Marc Perry, Adrian Holmes",Anthony Taylor
42,19/04/2018,19:45,Leicester,"""Soton""",0,0,[],[],54.4,45.6,11.0,6.0,3.0,2.0,4.0,4.0,4.0,0.0,79.6,72.9,0.0,1.0,11.0,3.0,3.0,2.0,70.6,47.1,66.7,33.3,2.0,3.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,The King Power Stadium,31160,Roger East,"Simon Beck, Derek Eaton",Neil Swarbrick
43,18/04/2018,19:45,"""Bmouth""",Man Utd,0,2,[],"[28, 70]",44.4,55.6,13.0,13.0,2.0,4.0,6.0,1.0,5.0,8.0,82.2,85.3,1.0,2.0,8.0,5.0,1.0,3.0,40.0,84.2,43.9,56.1,2.0,2.0,9.0,8.0,8.0,8.0,3.0,1.0,0.0,0.0,Vitality Stadium,10952,Graham Scott,"Constantine Hatzidakis, Harry Lennard",Andre Marriner
44,17/04/2018,19:45,Brighton,Tottenham,1,1,[50],[48],35.9,64.1,8.0,16.0,5.0,6.0,2.0,5.0,1.0,5.0,70.3,84.7,0.0,1.0,3.0,5.0,0.0,0.0,50.0,60.0,44.1,55.9,5.0,4.0,6.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,Amex Stadium,30440,Kevin Friend,"Matt Wilkes, Mark Scholes",Lee Probert
45,16/04/2018,20:00,West Ham,Stoke,1,1,[90],[79],62.5,37.5,18.0,11.0,6.0,7.0,3.0,1.0,9.0,3.0,80.0,69.0,0.0,0.0,10.0,1.0,5.0,3.0,77.8,61.5,44.3,55.7,5.0,5.0,15.0,21.0,21.0,14.0,2.0,3.0,0.0,0.0,London Stadium,56795,Michael Oliver,"Stuart Burt, Daniel Cook",Craig Pawson
46,15/04/2018,13:30,Newcastle,Arsenal,2,1,"[29, 68]",[14],28.2,71.8,8.0,15.0,4.0,3.0,2.0,8.0,2.0,4.0,63.1,84.9,1.0,2.0,2.0,5.0,1.0,2.0,72.7,60.0,51.2,48.8,2.0,2.0,11.0,9.0,8.0,11.0,1.0,0.0,0.0,0.0,"""St James Park",52210,Anthony Taylor,"Gary Beswick, Adam Nunn",Kevin Friend
47,15/04/2018,16:00,Man Utd,W Brom,0,1,[],[73],70.3,29.7,14.0,10.0,4.0,4.0,6.0,4.0,4.0,2.0,88.7,69.9,0.0,0.0,4.0,4.0,4.0,1.0,40.0,77.8,51.7,48.3,3.0,4.0,8.0,13.0,13.0,7.0,1.0,1.0,0.0,0.0,Old Trafford,75095,Paul Tierney,"Richard West, Andy Garratt",Mike Dean
48,14/04/2018,24:30,"""Soton""",Chelsea,2,3,"[21, 60]","[70, 78, 75]",42.0,58.0,10.0,17.0,7.0,5.0,2.0,4.0,1.0,8.0,73.5,81.1,2.0,0.0,4.0,7.0,1.0,2.0,85.7,72.7,34.3,65.7,2.0,5.0,13.0,14.0,12.0,12.0,5.0,3.0,0.0,0.0,"""St. Marys Stadium""",31764,Mike Dean,"Ian Hussin, Mark Scholes",Roger East
49,14/04/2018,15:00,Burnley,Leicester,2,1,"[6, 9]",[72],38.7,61.3,8.0,15.0,3.0,6.0,2.0,4.0,3.0,5.0,58.6,72.4,2.0,4.0,4.0,8.0,0.0,1.0,71.4,54.5,50.9,49.1,5.0,1.0,9.0,10.0,9.0,9.0,2.0,1.0,0.0,0.0,Turf Moor,21727,Martin Atkinson,"Stephen Child, Mick McDonough",Paul Tierney
50,14/04/2018,15:00,C Palace,Brighton,3,2,"[5, 24, 14]","[18, 34]",50.2,49.8,15.0,12.0,8.0,3.0,2.0,6.0,5.0,3.0,76.8,71.8,1.0,2.0,5.0,6.0,3.0,1.0,66.7,42.9,48.7,51.3,1.0,4.0,12.0,16.0,16.0,10.0,3.0,2.0,0.0,0.0,Selhurst Park,24656,Andre Marriner,"Scott Ledger, Simon Long",Graham Scott
51,14/04/2018,15:00,"""Huddsfld""",Watford,1,0,[90],[],48.7,51.3,9.0,4.0,1.0,2.0,3.0,0.0,5.0,2.0,69.6,72.6,1.0,0.0,9.0,6.0,2.0,1.0,55.6,80.0,52.5,47.5,2.0,0.0,9.0,8.0,7.0,8.0,2.0,2.0,0.0,0.0,"""The John Smiths Stadium""",23961,Craig Pawson,"Constantine Hatzidakis, Edward Smart",Michael Oliver
52,14/04/2018,15:00,Swansea ,Everton,1,1,[71],[43],50.6,49.4,17.0,12.0,7.0,3.0,5.0,5.0,5.0,4.0,75.2,75.7,0.0,1.0,6.0,3.0,1.0,0.0,52.0,64.7,45.9,54.1,3.0,4.0,10.0,11.0,11.0,9.0,1.0,1.0,0.0,0.0,Swansea.com Stadium,20933,Lee Mason,"Harry Lennard, Marc Perry",Lee Probert
53,14/04/2018,17:30,Liverpool,"""Bmouth""",3,0,"[7, 69, 90]",[],61.8,38.2,20.0,6.0,7.0,1.0,10.0,2.0,3.0,3.0,86.4,77.3,1.0,0.0,7.0,5.0,4.0,4.0,69.2,46.7,50.0,50.0,1.0,3.0,9.0,9.0,8.0,8.0,1.0,1.0,0.0,0.0,Anfield,52959,Chris Kavanagh,"Lee Betts, Peter Kirkup",Robert Madley
54,14/04/2018,19:45,Tottenham,Man City,1,3,[42],"[22, 25, 72]",48.0,52.0,8.0,17.0,3.0,6.0,1.0,5.0,4.0,6.0,80.0,83.4,0.0,1.0,5.0,7.0,5.0,1.0,68.2,64.3,39.1,60.9,3.0,2.0,11.0,12.0,12.0,11.0,3.0,4.0,0.0,0.0,Wembley Stadium,80811,Jonathan Moss,"Simon Bennett, Andy Halliday",Stuart Attwell
55,8/04/2018,14:15,Arsenal,"""Soton""",3,2,"[28, 38, 81]","[17, 73]",64.6,35.4,13.0,15.0,7.0,8.0,4.0,4.0,2.0,3.0,85.4,71.9,2.0,3.0,8.0,6.0,1.0,2.0,54.5,58.3,50.0,50.0,5.0,4.0,11.0,7.0,7.0,11.0,2.0,1.0,1.0,1.0,Emirates Stadium,59374,Andre Marriner,"Scott Ledger, Simon Long",Mike Dean
56,8/04/2018,16:30,Chelsea,West Ham,1,1,[36],[73],59.5,40.5,23.0,5.0,6.0,2.0,11.0,0.0,6.0,3.0,84.8,75.3,2.0,0.0,10.0,6.0,2.0,2.0,78.6,70.6,79.4,20.6,1.0,5.0,7.0,11.0,11.0,7.0,0.0,1.0,0.0,0.0,Stamford Bridge,41324,Kevin Friend,"Harry Lennard, Matt Wilkes",Neil Swarbrick
57,7/04/2018,24:30,Everton,Liverpool,0,0,[],[],38.1,61.9,6.0,10.0,1.0,3.0,4.0,4.0,1.0,3.0,68.2,80.3,1.0,0.0,3.0,2.0,4.0,1.0,56.3,66.7,52.1,47.9,4.0,1.0,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,Goodison Park,39220,Michael Oliver,"Simon Bennett, Daniel Cook",Chris Kavanagh
58,7/04/2018,15:00,"""Bmouth""",C Palace,2,2,"[65, 89]","[47, 75]",52.7,47.3,21.0,13.0,5.0,6.0,12.0,3.0,4.0,4.0,80.5,79.8,2.0,1.0,11.0,3.0,3.0,1.0,71.4,73.3,51.4,48.6,4.0,3.0,8.0,9.0,9.0,8.0,2.0,2.0,0.0,0.0,Vitality Stadium,10730,Jonathan Moss,"Edward Smart, Andy Halliday",Kevin Friend
59,7/04/2018,15:00,Brighton,"""Huddsfld""",1,1,[29],[33],41.0,59.0,13.0,14.0,4.0,5.0,6.0,4.0,3.0,5.0,65.5,77.8,4.0,0.0,5.0,3.0,3.0,3.0,64.7,75.0,50.8,49.2,4.0,4.0,13.0,7.0,7.0,13.0,1.0,0.0,1.0,0.0,Amex Stadium,30501,Anthony Taylor,"Adam Nunn, Peter Kirkup",Lee Probert
60,7/04/2018,15:00,Leicester,Newcastle,1,2,[84],"[18, 75]",66.3,33.7,8.0,8.0,1.0,4.0,5.0,3.0,2.0,1.0,79.7,59.6,1.0,0.0,7.0,5.0,3.0,3.0,77.8,46.2,56.4,43.6,2.0,0.0,7.0,14.0,14.0,7.0,1.0,3.0,0.0,0.0,The King Power Stadium,32066,Stuart Attwell,"Stuart Burt, Adrian Holmes",Lee Mason
61,7/04/2018,15:00,Stoke,Tottenham,1,2,[57],"[52, 63]",33.3,66.7,10.0,15.0,4.0,4.0,5.0,5.0,1.0,6.0,60.5,82.5,1.0,3.0,6.0,3.0,2.0,3.0,62.5,86.7,37.1,62.9,2.0,3.0,19.0,8.0,8.0,19.0,4.0,3.0,0.0,0.0,Bet365 Stadium,29515,Graham Scott,"Gary Beswick, Constantine Hatzidakis",Andre Marriner
62,7/04/2018,15:00,Watford,Burnley,1,2,[61],"[70, 73]",60.5,39.5,14.0,7.0,5.0,4.0,4.0,2.0,5.0,1.0,73.3,61.3,2.0,1.0,11.0,1.0,3.0,2.0,44.4,61.5,49.2,50.8,2.0,4.0,18.0,12.0,12.0,18.0,2.0,2.0,0.0,0.0,Vicarage Road,20044,Paul Tierney,"Richard West, Nicholas Hopton",Tim Robinson
