,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
10,17/05/2017,19:45,"""Soton""",Man Utd,0,0,[],[],52.8,47.2,17.0,11.0,6.0,1.0,7.0,8.0,4.0,2.0,81.6,82.4,0.0,0.0,7.0,3.0,0.0,3.0,75.0,77.8,56.0,44.0,1.0,6.0,7.0,10.0,9.0,7.0,2.0,1.0,0.0,0.0,"""St. Marys Stadium""",31425,Mike Dean,"Ian Hussin, Simon Long",Graham Scott
11,16/05/2017,19:45,Arsenal,"""Sland""",2,0,"[72, 81]",[],62.5,37.5,36.0,6.0,13.0,2.0,10.0,2.0,13.0,2.0,87.7,74.7,5.0,0.0,17.0,3.0,2.0,3.0,88.9,66.7,72.0,28.0,2.0,11.0,15.0,10.0,10.0,11.0,4.0,2.0,0.0,0.0,Emirates Stadium,59510,Roger East,"Peter Kirkup, Matt Wilkes",Lee Probert
12,16/05/2017,20:00,Man City,W Brom,3,1,"[27, 29, 57]",[87],70.7,29.3,21.0,6.0,10.0,2.0,9.0,2.0,2.0,2.0,87.6,73.9,3.0,1.0,7.0,1.0,2.0,1.0,69.6,72.7,71.4,28.6,1.0,7.0,8.0,11.0,11.0,7.0,1.0,2.0,0.0,0.0,Etihad Stadium,53624,Craig Pawson,"Scott Ledger, Richard West",Jonathan Moss
13,15/05/2017,20:00,Chelsea,Watford,4,3,"[22, 36, 49, 88]","[24, 51, 74]",47.1,52.9,24.0,9.0,9.0,3.0,7.0,5.0,8.0,1.0,83.6,85.4,2.0,0.0,8.0,3.0,4.0,2.0,62.5,66.7,66.7,33.3,0.0,5.0,7.0,12.0,12.0,6.0,2.0,4.0,0.0,1.0,Stamford Bridge,41473,Lee Mason,"Harry Lennard, Derek Eaton",Michael Jones
14,14/05/2017,24:00,C Palace,Hull City,4,0,"[3, 34, 85, 90]",[],29.7,70.3,12.0,9.0,4.0,0.0,7.0,6.0,1.0,3.0,60.0,79.7,2.0,1.0,3.0,7.0,3.0,1.0,63.2,76.9,63.6,36.4,0.0,0.0,13.0,14.0,12.0,13.0,3.0,5.0,0.0,0.0,Selhurst Park,25176,Martin Atkinson,"Stuart Burt, Adam Nunn",Kevin Friend
15,14/05/2017,14:15,West Ham,Liverpool,0,4,[],"[35, 57, 61, 76]",33.3,66.7,10.0,26.0,3.0,11.0,6.0,14.0,1.0,1.0,71.3,86.7,0.0,4.0,4.0,6.0,3.0,3.0,100.0,68.8,41.4,58.6,7.0,3.0,5.0,10.0,10.0,5.0,2.0,0.0,0.0,0.0,London Stadium,56985,Neil Swarbrick,"Darren Cann, Mark Scholes",Roger East
16,14/05/2017,16:30,Tottenham,Man Utd,2,1,"[6, 48]",[71],60.0,40.0,14.0,8.0,7.0,2.0,5.0,6.0,2.0,0.0,81.5,76.4,3.0,3.0,8.0,3.0,2.0,1.0,66.7,52.9,61.9,38.1,1.0,4.0,14.0,15.0,14.0,14.0,1.0,2.0,0.0,0.0,White Hart Lane,31848,Jonathan Moss,"Edward Smart, Andy Halliday",Lee Mason
17,13/05/2017,24:30,Man City,Leicester,2,1,"[29, 36]",[42],65.8,34.2,17.0,9.0,5.0,4.0,5.0,3.0,7.0,2.0,85.6,67.8,1.0,1.0,9.0,3.0,0.0,0.0,80.0,64.7,72.0,28.0,3.0,3.0,12.0,16.0,15.0,11.0,3.0,3.0,0.0,0.0,Etihad Stadium,54407,Robert Madley,"Peter Kirkup, Adrian Holmes",Paul Tierney
18,13/05/2017,15:00,"""Bmouth""",Burnley,2,1,"[25, 85]",[83],54.9,45.1,18.0,14.0,6.0,3.0,6.0,7.0,6.0,4.0,79.5,72.5,2.0,0.0,7.0,1.0,3.0,5.0,81.8,71.4,37.5,62.5,2.0,4.0,6.0,11.0,10.0,6.0,0.0,1.0,0.0,0.0,Vitality Stadium.,,Lee Probert,"Mick McDonough, Sian Massey",Roger East
19,13/05/2017,15:00,"""Mboro""","""Soton""",1,2,[72],"[42, 57]",41.8,58.2,14.0,14.0,3.0,4.0,5.0,6.0,6.0,4.0,76.6,84.1,2.0,0.0,6.0,3.0,2.0,0.0,63.6,75.0,43.8,56.3,2.0,2.0,19.0,11.0,9.0,18.0,3.0,0.0,0.0,0.0,Riverside Stadium,28203,Anthony Taylor,"Gary Beswick, Marc Perry",Michael Jones
20,13/05/2017,15:00,"""Sland""",Swansea ,0,2,[],"[9, 45]",52.8,47.2,13.0,3.0,4.0,3.0,6.0,0.0,3.0,0.0,82.5,80.5,0.0,1.0,8.0,4.0,2.0,1.0,76.2,70.6,36.0,64.0,1.0,4.0,13.0,6.0,5.0,11.0,4.0,0.0,0.0,0.0,Stadium of Light,38781,Andre Marriner,"Simon Beck, Scott Ledger",Craig Pawson
21,13/05/2017,17:30,Stoke,Arsenal,1,4,[67],"[42, 80, 55, 76]",33.2,66.8,10.0,10.0,4.0,6.0,3.0,3.0,3.0,1.0,69.3,85.8,2.0,3.0,7.0,6.0,3.0,2.0,81.0,62.5,38.2,61.8,2.0,3.0,13.0,7.0,7.0,13.0,1.0,2.0,0.0,0.0,Bet365 Stadium,27535,Mike Dean,"Simon Long, Ian Hussin",Craig Pawson
22,12/05/2017,19:45,Everton,Watford,1,0,[56],[],62.1,37.9,15.0,14.0,6.0,2.0,4.0,6.0,5.0,6.0,83.5,74.8,1.0,2.0,9.0,8.0,2.0,1.0,50.0,93.8,55.4,44.6,2.0,5.0,7.0,11.0,11.0,7.0,0.0,3.0,0.0,0.0,Goodison Park,38550,Kevin Friend,"Harry Lennard, Derek Eaton",Mike Dean
23,12/05/2017,20:00,W Brom,Chelsea,0,1,[],[82],32.4,67.6,7.0,24.0,2.0,5.0,2.0,10.0,3.0,9.0,74.0,87.6,0.0,1.0,5.0,8.0,3.0,1.0,72.2,71.4,51.7,48.3,4.0,2.0,13.0,8.0,7.0,13.0,3.0,0.0,0.0,0.0,The Hawthorns,25367,Michael Oliver,"Jake Collin, Constantine Hatzidakis",Stuart Attwell
24,10/05/2017,19:45,"""Soton""",Arsenal,0,2,[],"[60, 83]",47.0,53.0,14.0,11.0,3.0,4.0,8.0,3.0,3.0,4.0,80.8,81.3,2.0,2.0,5.0,5.0,2.0,1.0,60.0,56.3,42.4,57.6,2.0,3.0,8.0,5.0,5.0,8.0,1.0,2.0,0.0,0.0,"""St. Marys Stadium""",31474,Jonathan Moss,"Edward Smart, Simon Bennett",Michael Jones
25,8/05/2017,20:00,Chelsea,"""Mboro""",3,0,"[23, 34, 65]",[],57.1,42.9,21.0,2.0,7.0,1.0,11.0,0.0,3.0,1.0,85.8,84.3,2.0,0.0,8.0,1.0,0.0,2.0,78.6,69.2,36.8,63.2,1.0,4.0,8.0,21.0,19.0,8.0,0.0,2.0,0.0,0.0,Stamford Bridge,41500,Craig Pawson,"Adrian Holmes, Simon Long",Lee Mason
26,7/05/2017,13:30,Liverpool,"""Soton""",0,0,[],[],64.9,35.1,17.0,4.0,8.0,0.0,4.0,3.0,5.0,1.0,83.3,64.8,0.0,0.0,3.0,6.0,1.0,3.0,69.2,77.3,56.7,43.3,0.0,8.0,9.0,4.0,3.0,8.0,1.0,3.0,0.0,0.0,Anfield,53159,Robert Madley,"Adam Nunn, Peter Kirkup",Andy Taylor
27,7/05/2017,16:00,Arsenal,Man Utd,2,0,"[54, 57]",[],50.0,50.0,9.0,10.0,4.0,4.0,1.0,4.0,4.0,2.0,86.6,85.3,1.0,0.0,5.0,9.0,2.0,4.0,68.4,77.3,38.9,61.1,4.0,2.0,14.0,10.0,8.0,13.0,1.0,0.0,0.0,0.0,Emirates Stadium,60055,Andre Marriner,"Simon Beck, Scott Ledger",Craig Pawson
28,6/05/2017,24:30,Man City,C Palace,5,0,"[2, 49, 59, 82, 90]",[],69.3,30.7,26.0,5.0,12.0,2.0,10.0,2.0,4.0,1.0,87.7,71.3,1.0,0.0,9.0,3.0,2.0,0.0,68.8,68.8,55.6,44.4,2.0,7.0,12.0,8.0,8.0,12.0,1.0,3.0,0.0,0.0,Etihad Stadium,54119,Michael Oliver,"Jake Collin, Edward Smart",Jonathan Moss
29,6/05/2017,15:00,"""Bmouth""",Stoke,2,2,"[62, 81]","[33, 73]",57.8,42.2,11.0,14.0,2.0,3.0,6.0,6.0,3.0,5.0,85.4,78.2,1.0,2.0,0.0,7.0,1.0,2.0,84.6,15.4,43.8,56.3,2.0,1.0,10.0,15.0,14.0,10.0,2.0,0.0,0.0,0.0,Vitality Stadium,11046,Paul Tierney,"Ian Hussin, Dave Bryan",Lee Probert
30,6/05/2017,15:00,Burnley,W Brom,2,2,"[56, 86]","[66, 78]",55.1,44.9,14.0,11.0,4.0,3.0,5.0,1.0,5.0,7.0,70.8,62.7,1.0,1.0,5.0,8.0,3.0,1.0,72.7,57.1,38.2,61.8,1.0,3.0,9.0,14.0,14.0,9.0,1.0,3.0,0.0,0.0,Turf Moor,20825,Michael Jones,"Andy Garratt, Mark Scholes",Mike Dean
31,6/05/2017,15:00,Hull City,"""Sland""",0,2,[],"[69, 90]",59.5,40.5,16.0,12.0,6.0,5.0,5.0,6.0,5.0,1.0,79.4,69.4,2.0,4.0,7.0,4.0,0.0,4.0,92.3,68.8,28.6,71.4,3.0,5.0,10.0,8.0,7.0,10.0,3.0,1.0,0.0,0.0,MKM Stadium,22480,Neil Swarbrick,"Constantine Hatzidakis, Matt Wilkes",Stuart Attwell
32,6/05/2017,15:00,Leicester,Watford,3,0,"[38, 58, 90]",[],41.9,58.1,11.0,14.0,5.0,7.0,3.0,5.0,3.0,2.0,74.5,83.0,0.0,0.0,10.0,1.0,5.0,4.0,70.8,66.7,52.2,47.8,7.0,3.0,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,The King Power Stadium,31628,Roger East,"Harry Lennard, Mick McDonough",Simon Hooper
33,6/05/2017,17:30,Swansea ,Everton,1,0,[29],[],37.6,62.4,9.0,9.0,4.0,2.0,2.0,5.0,3.0,2.0,76.2,86.3,2.0,0.0,9.0,5.0,0.0,0.0,63.2,54.5,51.2,48.8,2.0,3.0,5.0,13.0,12.0,5.0,0.0,0.0,0.0,0.0,Swansea.com Stadium,20827,Martin Atkinson,"Stuart Burt, Stephen Child",Kevin Friend
34,5/05/2017,20:00,West Ham,Tottenham,1,0,[65],[],32.4,67.6,13.0,11.0,5.0,5.0,7.0,4.0,1.0,2.0,67.6,78.3,2.0,0.0,4.0,7.0,3.0,0.0,50.0,76.5,46.9,53.1,5.0,4.0,8.0,9.0,9.0,8.0,4.0,2.0,0.0,0.0,London Stadium,56992,Anthony Taylor,"Gary Beswick, Marc Perry",Robert Madley
35,1/05/2017,20:00,Watford,Liverpool,0,1,[],[45],40.0,60.0,9.0,12.0,2.0,8.0,4.0,2.0,3.0,2.0,71.7,79.7,1.0,1.0,3.0,5.0,6.0,0.0,80.0,58.3,41.3,58.7,7.0,2.0,11.0,9.0,7.0,11.0,3.0,1.0,0.0,0.0,Vicarage Road,20959,Craig Pawson,"Constantine Hatzidakis, Peter Kirkup",Roger East
36,30/04/2017,24:00,Man Utd,Swansea ,1,1,[45],[79],55.4,44.6,12.0,12.0,6.0,4.0,5.0,5.0,1.0,3.0,84.4,81.2,2.0,2.0,5.0,2.0,1.0,2.0,46.2,81.8,30.8,69.2,3.0,5.0,11.0,13.0,13.0,11.0,2.0,2.0,0.0,0.0,Old Trafford,75271,Neil Swarbrick,"Gary Beswick, Matt Wilkes",Michael Jones
37,30/04/2017,14:05,Everton,Chelsea,0,3,[],"[66, 79, 86]",49.5,50.5,12.0,11.0,3.0,5.0,7.0,3.0,2.0,3.0,78.5,79.8,0.0,3.0,2.0,4.0,2.0,1.0,66.7,66.7,50.0,50.0,2.0,2.0,13.0,11.0,10.0,13.0,3.0,4.0,0.0,0.0,Goodison Park,39595,Jonathan Moss,"Edward Smart, Andy Halliday",Martin Atkinson
38,30/04/2017,14:05,"""Mboro""",Man City,2,2,"[38, 77]","[69, 85]",31.9,68.1,14.0,22.0,6.0,4.0,6.0,10.0,2.0,8.0,68.0,87.6,0.0,3.0,4.0,11.0,1.0,1.0,66.7,50.0,45.2,54.8,2.0,4.0,9.0,9.0,9.0,9.0,4.0,4.0,0.0,0.0,Riverside Stadium,29763,Kevin Friend,"Harry Lennard, Andy Garratt",Lee Mason
39,30/04/2017,16:30,Tottenham,Arsenal,2,0,"[55, 58]",[],51.2,48.8,20.0,12.0,11.0,4.0,6.0,4.0,3.0,4.0,79.6,77.5,1.0,0.0,14.0,5.0,2.0,5.0,85.7,57.1,54.2,45.8,4.0,9.0,7.0,15.0,14.0,7.0,1.0,3.0,0.0,0.0,White Hart Lane,31811,Michael Oliver,"Simon Bennett, Jake Collin",Andre Marriner
40,29/04/2017,15:00,"""Soton""",Hull City,0,0,[],[],51.9,48.1,11.0,9.0,2.0,1.0,3.0,3.0,6.0,5.0,76.8,73.7,0.0,0.0,6.0,6.0,2.0,1.0,78.9,77.8,40.0,60.0,1.0,2.0,9.0,13.0,13.0,9.0,0.0,3.0,0.0,0.0,"""St. Marys Stadium""",31120,Mike Dean,"Ian Hussin, Simon Long",Paul Tierney
41,29/04/2017,15:00,Stoke,West Ham,0,0,[],[],57.1,42.9,19.0,12.0,4.0,4.0,7.0,4.0,8.0,4.0,79.3,78.1,1.0,0.0,5.0,3.0,2.0,4.0,68.4,82.4,51.2,48.8,4.0,4.0,12.0,3.0,3.0,12.0,1.0,0.0,0.0,0.0,Bet365 Stadium,27628,Lee Probert,"Simon Beck, Derek Eaton",Craig Pawson
42,29/04/2017,15:00,"""Sland""","""Bmouth""",0,1,[],[88],40.9,59.1,17.0,15.0,5.0,7.0,9.0,4.0,3.0,4.0,74.9,82.6,2.0,2.0,6.0,5.0,4.0,1.0,70.4,60.0,55.6,44.4,5.0,5.0,13.0,9.0,8.0,13.0,3.0,2.0,0.0,0.0,Stadium of Light,38394,Stuart Attwell,"Stephen Child, Scott Ledger",Anthony Taylor
43,29/04/2017,15:00,W Brom,Leicester,0,1,[],[43],54.8,45.2,16.0,6.0,4.0,1.0,7.0,4.0,5.0,1.0,75.3,69.7,0.0,1.0,5.0,6.0,1.0,1.0,56.3,82.4,68.6,31.4,0.0,4.0,14.0,9.0,9.0,14.0,2.0,2.0,0.0,0.0,The Hawthorns,24611,Mark Clattenburg,"Darren Cann, Richard West",Roger East
44,29/04/2017,17:30,C Palace,Burnley,0,2,[],"[7, 85]",63.5,36.5,15.0,9.0,5.0,3.0,6.0,2.0,4.0,4.0,75.2,64.5,0.0,2.0,14.0,4.0,2.0,1.0,53.8,66.7,46.4,53.6,1.0,5.0,11.0,12.0,11.0,10.0,2.0,0.0,0.0,0.0,Selhurst Park,25013,Robert Madley,"Adam Nunn, Marc Perry",Andre Marriner
45,27/04/2017,20:00,Man City,Man Utd,0,0,[],[],69.2,30.8,19.0,3.0,6.0,1.0,8.0,1.0,5.0,1.0,86.5,69.1,1.0,1.0,7.0,4.0,2.0,1.0,78.9,47.6,61.1,38.9,1.0,6.0,10.0,8.0,8.0,10.0,1.0,1.0,0.0,1.0,Etihad Stadium,54176,Martin Atkinson,"Stuart Burt, Adam Nunn",Neil Swarbrick
46,26/04/2017,19:45,Arsenal,Leicester,1,0,[86],[],68.9,31.1,12.0,7.0,5.0,3.0,6.0,2.0,1.0,2.0,86.4,70.0,0.0,0.0,12.0,1.0,8.0,6.0,80.0,68.8,59.2,40.8,3.0,5.0,9.0,13.0,13.0,9.0,2.0,4.0,0.0,0.0,Emirates Stadium,59829,Michael Jones,"Andy Garratt, Mark Scholes",Robert Madley
47,26/04/2017,19:45,"""Mboro""","""Sland""",1,0,[8],[],48.9,51.1,6.0,10.0,2.0,4.0,3.0,4.0,1.0,2.0,71.0,72.6,1.0,0.0,3.0,5.0,1.0,6.0,61.5,73.3,41.8,58.2,4.0,1.0,15.0,11.0,10.0,14.0,3.0,3.0,0.0,0.0,Riverside Stadium,30742,Mike Dean,"Ian Hussin, Simon Long",Paul Tierney
48,26/04/2017,20:00,C Palace,Tottenham,0,1,[],[78],31.1,68.9,6.0,18.0,1.0,4.0,2.0,8.0,3.0,6.0,59.5,83.0,0.0,1.0,2.0,11.0,1.0,0.0,62.5,70.8,52.4,47.6,3.0,1.0,13.0,15.0,15.0,13.0,3.0,3.0,0.0,0.0,Selhurst Park,25596,Jonathan Moss,"Simon Bennett, Andy Halliday",Stuart Attwell
49,25/04/2017,19:45,Chelsea,"""Soton""",4,2,"[5, 45, 53, 89]","[24, 90]",47.8,52.2,17.0,12.0,7.0,4.0,5.0,4.0,5.0,4.0,81.3,83.9,1.0,0.0,6.0,7.0,0.0,2.0,93.3,70.0,69.6,30.4,2.0,3.0,13.0,9.0,9.0,13.0,2.0,2.0,0.0,0.0,Stamford Bridge,41168,Lee Mason,"Harry Lennard, Darren Cann",Kevin Friend
50,23/04/2017,14:15,Burnley,Man Utd,0,2,[],"[21, 39]",45.7,54.3,8.0,12.0,0.0,6.0,4.0,3.0,4.0,3.0,71.2,78.3,1.0,3.0,3.0,3.0,3.0,1.0,75.0,61.1,57.1,42.9,4.0,0.0,17.0,16.0,15.0,17.0,2.0,1.0,0.0,0.0,Turf Moor,21870,Anthony Taylor,"Jake Collin, Peter Kirkup",Lee Mason
51,23/04/2017,16:30,Liverpool,C Palace,1,2,[24],"[42, 74]",72.3,27.7,14.0,7.0,1.0,3.0,7.0,3.0,6.0,1.0,83.1,59.8,1.0,2.0,4.0,3.0,0.0,3.0,69.6,60.7,38.9,61.1,1.0,0.0,8.0,10.0,7.0,8.0,1.0,2.0,0.0,0.0,Anfield,53086,Andre Marriner,"Simon Beck, Scott Ledger",Michael Jones
52,22/04/2017,15:00,"""Bmouth""","""Mboro""",4,0,"[2, 16, 65, 70]",[],68.1,31.9,21.0,5.0,10.0,2.0,7.0,3.0,4.0,0.0,89.9,77.9,4.0,0.0,4.0,3.0,2.0,2.0,81.8,65.0,46.2,53.8,2.0,6.0,4.0,14.0,13.0,4.0,0.0,2.0,0.0,1.0,Vitality Stadium,10890,Graham Scott,"Richard West, Derek Eaton",Mike Dean
53,22/04/2017,15:00,Hull City,Watford,2,0,"[25, 62]",[],34.2,65.8,8.0,14.0,3.0,2.0,3.0,6.0,2.0,6.0,68.7,85.0,1.0,2.0,4.0,7.0,2.0,2.0,76.5,60.0,53.3,46.7,2.0,1.0,10.0,11.0,7.0,8.0,3.0,1.0,1.0,0.0,MKM Stadium,20432,Robert Madley,"Adam Nunn, Dave Bryan",Anthony Taylor
54,22/04/2017,15:00,Swansea ,Stoke,2,0,"[10, 70]",[],45.4,54.6,10.0,9.0,6.0,3.0,2.0,5.0,2.0,1.0,82.2,85.5,0.0,2.0,11.0,4.0,1.0,1.0,47.8,53.3,38.5,61.5,3.0,4.0,5.0,14.0,13.0,5.0,2.0,2.0,0.0,0.0,Swansea.com Stadium,20566,Michael Oliver,"Gary Beswick, Matt Wilkes",Andre Marriner
55,22/04/2017,15:00,West Ham,Everton,0,0,[],[],40.6,59.4,15.0,4.0,3.0,0.0,5.0,3.0,7.0,1.0,74.3,82.1,0.0,0.0,8.0,4.0,1.0,2.0,88.2,85.0,57.6,42.4,0.0,3.0,9.0,15.0,15.0,9.0,2.0,3.0,0.0,0.0,London Stadium,56971,Roger East,"Marc Perry, Sian Massey",Lee Probert
56,17/04/2017,20:00,"""Mboro""",Arsenal,1,2,[50],"[42, 71]",35.2,64.8,13.0,12.0,5.0,4.0,6.0,4.0,2.0,4.0,70.1,84.2,2.0,1.0,2.0,4.0,3.0,0.0,72.2,68.4,49.0,51.0,2.0,4.0,11.0,16.0,15.0,11.0,2.0,2.0,0.0,0.0,Riverside Stadium,31298,Anthony Taylor,"Stuart Burt, Adam Nunn",Kevin Friend
57,16/04/2017,13:30,W Brom,Liverpool,0,1,[],[45],36.3,63.7,7.0,15.0,2.0,2.0,5.0,9.0,0.0,4.0,68.5,82.0,2.0,2.0,4.0,4.0,6.0,2.0,66.7,81.0,48.9,51.1,1.0,2.0,15.0,9.0,9.0,14.0,3.0,1.0,0.0,0.0,The Hawthorns,25669,Jonathan Moss,"Constantine Hatzidakis, Andy Halliday",Kevin Friend
58,16/04/2017,16:00,Man Utd,Chelsea,2,0,"[7, 49]",[],46.2,53.8,9.0,5.0,3.0,0.0,6.0,4.0,0.0,1.0,76.9,79.1,1.0,0.0,1.0,3.0,1.0,1.0,67.9,52.2,60.9,39.1,0.0,1.0,16.0,20.0,20.0,15.0,3.0,3.0,0.0,0.0,Old Trafford,75272,Robert Madley,"Gary Beswick, Peter Kirkup",Andre Marriner
59,15/04/2017,24:30,Tottenham,"""Bmouth""",4,0,"[16, 19, 48, 90]",[],68.8,31.2,24.0,5.0,14.0,1.0,1.0,3.0,9.0,1.0,88.9,73.7,3.0,0.0,13.0,1.0,3.0,2.0,53.8,72.2,60.9,39.1,1.0,10.0,8.0,10.0,10.0,8.0,0.0,1.0,0.0,0.0,White Hart Lane,31943,Michael Oliver,"Simon Bennett, Stephen Child",Paul Tierney
60,15/04/2017,15:00,C Palace,Leicester,2,2,"[54, 70]","[6, 52]",57.9,42.1,15.0,6.0,4.0,2.0,6.0,2.0,5.0,2.0,73.6,63.7,2.0,0.0,8.0,5.0,0.0,0.0,68.4,83.3,58.3,41.7,0.0,2.0,10.0,16.0,16.0,8.0,0.0,2.0,0.0,0.0,Selhurst Park,25504,Mike Dean,"Simon Long, Edward Smart",Michael Jones
61,15/04/2017,15:00,Everton,Burnley,3,1,"[49, 71, 74]",[52],63.2,36.8,29.0,13.0,7.0,6.0,9.0,4.0,13.0,3.0,84.3,65.4,0.0,0.0,6.0,7.0,3.0,0.0,94.4,76.0,39.5,60.5,3.0,5.0,15.0,14.0,10.0,15.0,2.0,0.0,0.0,0.0,Goodison Park,39328,Mark Clattenburg,"Darren Cann, Derek Eaton",Roger East
62,15/04/2017,15:00,Stoke,Hull City,3,1,"[6, 66, 80]",[51],44.9,55.1,14.0,14.0,4.0,3.0,6.0,6.0,4.0,5.0,73.5,75.7,2.0,1.0,3.0,7.0,4.0,3.0,42.9,72.2,60.9,39.1,2.0,1.0,12.0,5.0,5.0,12.0,0.0,2.0,0.0,0.0,Bet365 Stadium,27505,Stuart Attwell,"Jake Collin, Mark Scholes",Anthony Taylor
