"['6:00pm, Wednesday 19th May 2021.']",['Everton'],['Wolves'],"[<Element span at 0x389cba0>, <Element span at 0x389c2d0>]",['1'],['0'],"['\n                Richarlison\xa0(', ""48'"", '48th minute', ')']",[],41,59,14,9,4,3,4,2,6,4,79.3,84.5,0,0,7,12,0,0,57.1,66.7,70.6,29.4,3,3,11,11,11,11,0,2,0,0,"['Everton\n                          vs Wolverhampton Wanderers. Premier League.\n                        ', '\n                          ', '6:00pm, Wednesday 19th May 2021.', '\n                        ', '\n                          ', 'Goodison Park', 'Attendance: ', 'Attendance', '6,068.', '\n                       ']","['Referee:', 'Andy Madley', 'Assistants:', 'Derek Eaton, Simon Long', 'Fourth official:', 'David Coote', 'VAR:', 'Graham Scott', 'Assistant VAR:', 'Dan Robathan']"
"['6:00pm, Wednesday 19th May 2021.']",['Newcastle'],['Sheff Utd'],"[<Element span at 0x38a5ab0>, <Element span at 0x38a5ae0>]",['1'],['0'],"['\n                J Willock\xa0(', ""45+4'"", '49th minute', ')']",[],50.9,49.1,16,11,5,1,9,9,2,1,89.1,84.2,3,1,5,2,2,4,12.5,58.8,53.3,46.7,1,4,7,7,7,6,0,2,0,0,"['Newcastle United\n                          vs Sheffield United. Premier League.\n                        ', '\n                          ', '6:00pm, Wednesday 19th May 2021.', '\n                        ', '\n                          ', ""St James' Park, Newcastle"", 'Attendance: ', 'Attendance', '10,000.', '\n                       ']","['Referee:', 'Robert Jones', 'Assistants:', 'Edward Smart, Harry Lennard', 'Fourth official:', 'Tony Harrington', 'VAR:', 'Martin Atkinson', 'Assistant VAR:', 'Peter Kirkup']"
"['6:00pm, Wednesday 19th May 2021.']",['Tottenham'],['A Villa'],"[<Element span at 0x38af6c0>, <Element span at 0x38af6f0>]",['1'],['2'],"['\n                S Bergwijn\xa0(', ""8'"", '8th minute', ')']","['\n                S Reguilón Rodriguez\xa0(', ""20'"", '20th minute', '                ', 'og', 'own goal', ')', '\n                O Watkins\xa0(', ""39'"", '39th minute', ')']",60.8,39.2,10,20,4,4,2,9,4,7,83.8,80.4,0,1,4,5,2,3,61.9,50,48,52,3,3,14,13,13,14,1,1,0,0,"['Tottenham Hotspur\n                          vs Aston Villa. Premier League.\n                        ', '\n                          ', '6:00pm, Wednesday 19th May 2021.', '\n                        ', '\n                          ', 'Tottenham Hotspur Stadium', 'Attendance: ', 'Attendance', '10,000.', '\n                       ']","['Referee:', 'Craig Pawson', 'Assistants:', 'Ian Hussin, Richard West', 'Fourth official:', 'Simon Hooper', 'VAR:', 'Kevin Friend', 'Assistant VAR:', 'Simon Beck']"
"['7:00pm, Wednesday 19th May 2021.']",['C Palace'],['Arsenal'],"[<Element span at 0x38b24e0>, <Element span at 0x38b2510>]",['1'],['3'],"['\n                C Benteke\xa0(', ""62'"", '62nd minute', ')']","['\n                N Pepe\xa0(', ""35'"", '35th minute', ', ', ""90+5'"", '95th minute', ')', '\n                G Martinelli\xa0(', ""90+1'"", '91st minute', ')']",31.3,68.7,12,6,6,3,4,1,2,2,70.2,86.6,1,3,6,7,3,2,60,62.5,50,50,0,5,7,7,6,6,2,1,0,0,"['Crystal Palace\n                          vs Arsenal. Premier League.\n                        ', '\n                          ', '7:00pm, Wednesday 19th May 2021.', '\n                        ', '\n                          ', 'Selhurst Park', 'Attendance: ', 'Attendance', '6,500.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Adam Nunn, Gary Beswick', 'Fourth official:', 'Andre Marriner', 'VAR:', 'Stuart Attwell', 'Assistant VAR:', 'Scott Ledger']"
"['8:15pm, Wednesday 19th May 2021.']",['Burnley'],['Liverpool'],"[<Element span at 0x38b5300>, <Element span at 0x38b5330>]",['0'],['3'],[],"['\n                R Firmino\xa0(', ""43'"", '43rd minute', ')', '\n                N Phillips\xa0(', ""52'"", '52nd minute', ')', '\n                A Oxlade-Chamberlain\xa0(', ""88'"", '88th minute', ')']",41.2,58.8,10,20,4,3,3,9,3,8,77.6,84.9,2,3,6,7,1,1,50,46.7,36.8,63.2,0,4,10,7,7,8,0,0,0,0,"['Burnley\n                          vs Liverpool. Premier League.\n                        ', '\n                          ', '8:15pm, Wednesday 19th May 2021.', '\n                        ', '\n                          ', 'Turf Moor', 'Attendance: ', 'Attendance', '3,387.', '\n                       ']","['Referee:', 'Chris Kavanagh', 'Assistants:', 'Daniel Cook, Sian Massey', 'Fourth official:', 'Jonathan Moss', 'VAR:', 'Paul Tierney', 'Assistant VAR:', 'Simon Bennett']"
"['8:15pm, Wednesday 19th May 2021.']",['W Brom'],['West Ham'],"[<Element span at 0x38b5fc0>, <Element span at 0x38b5f60>]",['1'],['3'],"['\n                M Pereira\xa0(', ""27'"", '27th minute', ')']","['\n                T Soucek\xa0(', ""45+1'"", '46th minute', ')', '\n                A Ogbonna\xa0(', ""82'"", '82nd minute', ')', '\n                M Antonio\xa0(', ""88'"", '88th minute', ')']",52.5,47.5,14,21,4,9,5,9,5,3,74.5,73.6,0,4,6,8,2,1,50,56.3,58.5,41.5,6,3,8,11,10,8,2,2,0,0,"['West Bromwich Albion\n                          vs West Ham United. Premier League.\n                        ', '\n                          ', '8:15pm, Wednesday 19th May 2021.', '\n                        ', '\n                          ', 'The Hawthorns', 'Attendance: ', 'Attendance', '5,371.', '\n                       ']","['Referee:', 'Michael Oliver', 'Assistants:', 'Lee Betts, Stuart Burt', 'Fourth official:', 'Darren England', 'VAR:', 'Jarred Gillet', 'Assistant VAR:', 'Stephen Child']"
"['6:00pm, Tuesday 18th May 2021.']",['Man Utd'],['Fulham'],"[<Element span at 0x38b7f00>, <Element span at 0x38b7e40>]",['1'],['1'],"['\n                E Cavani\xa0(', ""15'"", '15th minute', ')']","['\n                J Bryan\xa0(', ""76'"", '76th minute', ')']",57.1,42.9,13,8,6,5,5,2,2,1,86.6,81.2,1,2,6,1,4,1,46.2,56,50,50,4,5,10,15,15,10,2,3,0,0,"['Manchester United\n                          vs Fulham. Premier League.\n                        ', '\n                          ', '6:00pm, Tuesday 18th May 2021.', '\n                        ', '\n                          ', 'Old Trafford', 'Attendance: ', 'Attendance', '10,000.', '\n                       ']","['Referee:', 'Lee Mason', 'Assistants:', 'Simon Bennett, Adrian Holmes', 'Fourth official:', 'Anthony Taylor', 'VAR:', 'Simon Hooper', 'Assistant VAR:', 'Matt Wilkes']"
"['6:00pm, Tuesday 18th May 2021.']","[""So'ton""]",['Leeds'],"[<Element span at 0x38bdba0>, <Element span at 0x38bdae0>]",['0'],['2'],[],"['\n                P Bamford\xa0(', ""73'"", '73rd minute', ')', '\n                T Roberts\xa0(', ""90+5'"", '95th minute', ')']",51.3,48.7,18,15,3,7,11,6,4,2,82.7,74.7,0,1,4,5,2,1,65.2,57.1,38.5,61.5,5,3,10,12,12,9,0,3,0,0,"['Southampton\n                          vs Leeds United. Premier League.\n                        ', '\n                          ', '6:00pm, Tuesday 18th May 2021.', '\n                        ', '\n                          ', ""St. Mary's Stadium"", 'Attendance: ', 'Attendance', '7,291.', '\n                       ']","['Referee:', 'Peter Bankes', 'Assistants:', 'Neil Davies, James Mainwaring', 'Fourth official:', 'Kevin Friend', 'VAR:', 'David Coote', 'Assistant VAR:', 'Marc Perry']"
"['7:00pm, Tuesday 18th May 2021.']",['Brighton'],['Man City'],"[<Element span at 0x38bf840>, <Element span at 0x38bf870>]",['3'],['2'],"['\n                L Trossard\xa0(', ""50'"", '50th minute', ')', '\n                A Webster\xa0(', ""72'"", '72nd minute', ')', '\n                D Burn\xa0(', ""76'"", '76th minute', ')']","['\n                I Gündogan\xa0(', ""2'"", '2nd minute', ')', '\n                J Cancelo\xa0(', 'red card', 'sent off', '\n                ', ""10'"", '10th minute', ')', '\n                P Foden\xa0(', ""48'"", '48th minute', ')']",62.7,37.3,19,8,6,4,4,2,9,2,89,83.4,0,1,5,3,3,1,50,40,52,48,2,3,13,11,11,13,3,3,0,1,"['Brighton and Hove Albion\n                          vs Manchester City. Premier League.\n                        ', '\n                          ', '7:00pm, Tuesday 18th May 2021.', '\n                        ', '\n                          ', 'Amex Stadium', 'Attendance: ', 'Attendance', '7,945.', '\n                       ']","['Referee:', 'Stuart Attwell', 'Assistants:', 'Nicholas Hopton, Constantine Hatzidakis', 'Fourth official:', 'Graham Scott', 'VAR:', 'Jonathan Moss', 'Assistant VAR:', 'Timothy Wood']"
"['8:15pm, Tuesday 18th May 2021.']",['Chelsea'],['Leicester'],"[<Element span at 0x54928a0>, <Element span at 0x54928d0>]",['2'],['1'],"['\n                A Rüdiger\xa0(', ""47'"", '47th minute', ')', '\n                Jorginho\xa0(', ""66'"", '66th minute', '                pen)']","['\n                K Iheanacho\xa0(', ""76'"", '76th minute', ')']",58.6,41.4,17,7,6,3,5,3,6,1,84.9,76.1,1,2,6,5,1,0,68.4,65.2,53.1,46.9,2,4,15,16,15,14,2,5,0,0,"['Chelsea\n                          vs Leicester City. Premier League.\n                        ', '\n                          ', '8:15pm, Tuesday 18th May 2021.', '\n                        ', '\n                          ', 'Stamford Bridge', 'Attendance: ', 'Attendance', '7,195.', '\n                       ']","['Referee:', 'Mike Dean', 'Assistants:', 'Mark Scholes, Darren Cann', 'Fourth official:', 'Andy Madley', 'VAR:', 'Andre Marriner', 'Assistant VAR:', 'Stephen Child']"
