,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
31,30/04/2016,15:00,W Brom,West Ham,0,3,[],"[34, 45, 79]",40.8,59.2,15.0,8.0,5.0,4.0,7.0,2.0,3.0,2.0,67.2,79.4,2.0,3.0,8.0,6.0,3.0,1.0,92.3,93.3,34.1,65.9,1.0,3.0,14.0,7.0,6.0,13.0,0.0,0.0,0.0,0.0,The Hawthorns,25031,Lee Mason,"Dave Bryan, Andrew Fox",Michael Oliver
32,30/04/2016,17:30,Arsenal,Norwich,1,0,[59],[],68.6,31.4,14.0,12.0,3.0,3.0,6.0,6.0,5.0,3.0,85.1,65.9,0.0,0.0,7.0,3.0,3.0,2.0,58.8,70.6,51.4,48.6,3.0,2.0,8.0,7.0,7.0,8.0,1.0,0.0,0.0,0.0,Emirates Stadium,59989,Michael Jones,"Richard West, Mark Scholes",Kevin Friend
33,25/04/2016,20:00,Tottenham,W Brom,1,1,[33],[73],66.5,33.5,18.0,16.0,2.0,3.0,8.0,8.0,8.0,5.0,85.1,68.8,1.0,1.0,9.0,7.0,1.0,1.0,84.2,80.0,38.5,61.5,2.0,2.0,8.0,13.0,11.0,8.0,0.0,1.0,0.0,0.0,White Hart Lane,35923,Michael Jones,"Peter Kirkup, Constantine Hatzidakis",Roger East
34,24/04/2016,14:05,"""Sland""",Arsenal,0,0,[],[],29.8,70.2,12.0,20.0,3.0,7.0,6.0,5.0,3.0,8.0,62.7,83.5,0.0,0.0,7.0,7.0,5.0,4.0,61.5,50.0,43.9,56.1,6.0,3.0,10.0,8.0,8.0,9.0,2.0,4.0,0.0,0.0,Stadium of Light,45420,Mike Dean,"Simon Long, Michael Salisbury",Michael Jones
35,24/04/2016,16:15,Leicester,Swansea ,4,0,"[10, 30, 60, 85]",[],38.3,61.7,18.0,9.0,9.0,1.0,6.0,4.0,3.0,4.0,73.7,83.5,4.0,1.0,4.0,6.0,3.0,1.0,73.3,82.1,56.7,43.3,1.0,5.0,15.0,10.0,10.0,15.0,1.0,2.0,0.0,0.0,The King Power Stadium,31962,Mark Clattenburg,"Simon Beck, Jake Collin",Neil Swarbrick
36,23/04/2016,24:45,Man City,Stoke,4,0,"[35, 43, 64, 74]",[],53.2,46.8,11.0,14.0,6.0,2.0,3.0,11.0,2.0,1.0,82.2,83.2,2.0,2.0,9.0,4.0,1.0,2.0,68.8,66.7,29.4,70.6,2.0,2.0,8.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,Etihad Stadium,53974,Robert Madley,"Scott Ledger, Darren Cann",Mike Dean
37,23/04/2016,15:00,A Villa,"""Soton""",2,4,"[45, 85]","[15, 39, 71, 90]",42.0,58.0,16.0,17.0,7.0,7.0,7.0,6.0,2.0,4.0,76.9,83.2,2.0,5.0,6.0,11.0,0.0,4.0,61.9,85.7,60.0,40.0,3.0,4.0,8.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,Villa Park,29729,Neil Swarbrick,"Andy Garratt, Matt Wilkes",Kevin Friend
38,23/04/2016,15:00,"""Bmouth""",Chelsea,1,4,[36],"[5, 34, 90, 71]",45.3,54.7,13.0,16.0,4.0,4.0,6.0,4.0,3.0,8.0,81.6,84.5,0.0,3.0,10.0,7.0,0.0,3.0,65.0,75.0,66.7,33.3,0.0,3.0,11.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,Vitality Stadium,11365,Roger East,"Andrew Fox, Derek Eaton",Graham Scott
39,23/04/2016,15:00,Liverpool,Newcastle,2,2,"[2, 30]","[48, 66]",67.0,33.0,13.0,6.0,4.0,3.0,3.0,3.0,6.0,0.0,79.3,62.8,0.0,0.0,5.0,4.0,3.0,1.0,75.0,77.4,39.4,60.6,1.0,2.0,8.0,17.0,16.0,8.0,1.0,1.0,0.0,0.0,Anfield,43837,Andre Marriner,"Stephen Child, Harry Lennard",Michael Jones
40,21/04/2016,19:45,Arsenal,W Brom,2,0,"[6, 38]",[],71.4,28.6,16.0,8.0,7.0,1.0,6.0,4.0,3.0,3.0,88.7,67.9,0.0,1.0,2.0,6.0,3.0,0.0,58.3,64.7,60.5,39.5,1.0,4.0,14.0,14.0,14.0,13.0,0.0,1.0,0.0,0.0,Emirates Stadium,59568,Jonathan Moss,"Andy Halliday, Simon Bennett",Lee Mason
41,20/04/2016,19:45,West Ham,Watford,3,1,"[11, 45, 53]",[64],46.2,53.8,18.0,7.0,7.0,4.0,6.0,2.0,5.0,1.0,77.9,78.5,4.0,1.0,4.0,2.0,2.0,2.0,66.7,68.0,55.6,44.4,3.0,4.0,11.0,17.0,17.0,11.0,0.0,2.0,0.0,1.0,Upton Park,34857,Mike Dean,"John Brooks, Matt Wilkes",Graham Scott
42,20/04/2016,20:00,Liverpool,Everton,4,0,"[43, 45, 61, 76]",[],66.6,33.4,37.0,3.0,13.0,0.0,14.0,2.0,10.0,1.0,86.2,64.3,4.0,0.0,9.0,1.0,2.0,1.0,89.5,76.5,57.1,42.9,0.0,9.0,8.0,11.0,10.0,8.0,1.0,1.0,0.0,1.0,Anfield,43854,Robert Madley,"Darren Cann, Peter Kirkup",Roger East
43,20/04/2016,20:00,Man Utd,C Palace,2,0,"[4, 55]",[],66.3,33.7,16.0,5.0,10.0,0.0,3.0,1.0,3.0,4.0,88.9,76.9,1.0,0.0,10.0,2.0,3.0,1.0,89.7,82.6,50.0,50.0,0.0,9.0,13.0,7.0,7.0,12.0,1.0,2.0,0.0,0.0,Old Trafford,75277,Lee Mason,"Michael Salisbury, Simon Long",Michael Jones
44,19/04/2016,19:45,Newcastle,Man City,1,1,[31],[14],43.2,56.8,5.0,9.0,3.0,5.0,2.0,3.0,0.0,1.0,70.5,74.7,0.0,0.0,5.0,3.0,2.0,3.0,68.4,77.8,38.9,61.1,4.0,2.0,13.0,8.0,8.0,13.0,3.0,2.0,0.0,0.0,"""St James Park",46424,Kevin Friend,"Dave Bryan, Lee Betts",Neil Swarbrick
45,18/04/2016,20:00,Stoke,Tottenham,0,4,[],"[9, 71, 67, 82]",51.2,48.8,12.0,23.0,2.0,6.0,6.0,13.0,4.0,4.0,78.5,79.3,1.0,3.0,5.0,3.0,0.0,1.0,72.0,87.5,40.9,59.1,2.0,2.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,Bet365 Stadium,27442,Neil Swarbrick,"Mick McDonough, Marc Perry",Mike Dean
46,17/04/2016,13:30,"""Bmouth""",Liverpool,1,2,[90],"[41, 45]",51.3,48.7,18.0,19.0,5.0,6.0,5.0,9.0,8.0,4.0,80.3,80.9,0.0,1.0,5.0,4.0,2.0,3.0,72.7,90.5,66.7,33.3,4.0,3.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,Vitality Stadium,11386,Michael Jones,"Andy Garratt, Adrian Holmes",Graham Scott
47,17/04/2016,13:30,Leicester,West Ham,2,2,"[18, 56]","[84, 86]",43.5,56.5,6.0,19.0,2.0,4.0,4.0,12.0,0.0,3.0,67.8,78.6,3.0,0.0,0.0,5.0,2.0,0.0,92.9,75.0,51.5,48.5,2.0,0.0,14.0,14.0,13.0,13.0,1.0,3.0,1.0,0.0,The King Power Stadium,32104,Jonathan Moss,"Andy Halliday, Harry Lennard",Robert Madley
48,17/04/2016,16:00,Arsenal,C Palace,1,1,[45],[81],71.7,28.3,21.0,7.0,6.0,3.0,8.0,3.0,7.0,1.0,88.3,73.7,2.0,0.0,10.0,5.0,2.0,2.0,87.5,70.6,51.2,48.8,2.0,5.0,7.0,13.0,13.0,7.0,0.0,2.0,0.0,0.0,Emirates Stadium,59961,Roger East,"Richard West, Mark Scholes",Mike Dean
49,16/04/2016,24:45,Norwich,"""Sland""",0,3,[],"[41, 53, 90]",64.0,36.0,19.0,8.0,7.0,3.0,6.0,5.0,6.0,0.0,69.1,56.3,1.0,3.0,14.0,0.0,3.0,5.0,44.4,92.9,43.5,56.5,0.0,6.0,7.0,11.0,10.0,7.0,2.0,2.0,0.0,0.0,Carrow Road,27117,Andre Marriner,"Scott Ledger, Stephen Child",Neil Swarbrick
50,16/04/2016,15:00,Everton,"""Soton""",1,1,[68],[76],49.3,50.7,7.0,17.0,2.0,4.0,2.0,9.0,3.0,4.0,77.6,77.2,0.0,1.0,3.0,10.0,0.0,3.0,72.7,86.7,37.8,62.2,3.0,1.0,8.0,14.0,13.0,8.0,1.0,1.0,0.0,0.0,Goodison Park,36761,Craig Pawson,"Dave Bryan, Simon Beck",Tony Harrington
51,16/04/2016,15:00,Man Utd,A Villa,1,0,[32],[],66.2,33.8,13.0,7.0,4.0,1.0,7.0,4.0,2.0,2.0,85.5,76.5,1.0,0.0,14.0,3.0,4.0,0.0,55.6,61.9,47.6,52.4,1.0,3.0,9.0,10.0,10.0,9.0,0.0,1.0,0.0,0.0,Old Trafford,75411,Kevin Friend,"Lee Betts, Darren Cann",David Webb
52,16/04/2016,15:00,Newcastle,Swansea ,3,0,"[40, 82, 89]",[],34.5,65.5,12.0,11.0,7.0,1.0,4.0,7.0,1.0,3.0,63.1,79.1,2.0,1.0,3.0,7.0,4.0,0.0,77.3,85.0,42.9,57.1,1.0,4.0,13.0,9.0,8.0,13.0,2.0,1.0,0.0,0.0,"""St James Park",48949,Lee Mason,"Simon Bennett, Matt Wilkes",Phil Gibbs
53,16/04/2016,15:00,W Brom,Watford,0,1,[],[27],56.7,43.3,17.0,11.0,4.0,4.0,8.0,4.0,5.0,3.0,74.6,65.6,0.0,1.0,9.0,3.0,1.0,0.0,53.8,70.6,50.0,50.0,3.0,4.0,11.0,17.0,17.0,11.0,0.0,3.0,0.0,0.0,The Hawthorns,25515,Michael Oliver,"Gary Beswick, Derek Eaton",Nigel Miller
54,16/04/2016,17:30,Chelsea,Man City,0,3,[],"[33, 54, 80]",51.8,48.2,11.0,11.0,4.0,8.0,3.0,1.0,4.0,2.0,82.0,83.7,0.0,6.0,11.0,3.0,5.0,1.0,80.0,92.3,33.3,66.7,4.0,3.0,12.0,15.0,15.0,11.0,2.0,3.0,1.0,0.0,Stamford Bridge,41212,Mike Dean,"Stuart Burt, Jake Collin",Peter Bankes
55,13/04/2016,20:00,C Palace,Everton,0,0,[],[],56.9,43.1,19.0,9.0,7.0,5.0,9.0,2.0,3.0,2.0,82.7,76.2,3.0,1.0,10.0,7.0,0.0,0.0,91.3,68.8,58.3,41.7,5.0,7.0,7.0,9.0,9.0,7.0,0.0,1.0,0.0,1.0,Selhurst Park,23528,Michael Jones,"Marc Perry, Harry Lennard",Paul Tierney
56,10/04/2016,13:30,"""Sland""",Leicester,0,2,[],"[66, 90]",44.8,55.2,15.0,16.0,1.0,7.0,8.0,7.0,6.0,2.0,67.6,70.8,1.0,5.0,1.0,7.0,2.0,1.0,74.3,83.3,59.2,40.8,5.0,1.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,Stadium of Light,46531,Anthony Taylor,"Jake Collin, Peter Kirkup",Lee Mason
57,10/04/2016,16:00,Liverpool,Stoke,4,1,"[8, 32, 50, 65]",[22],52.9,47.1,14.0,11.0,6.0,3.0,4.0,6.0,4.0,2.0,81.6,79.0,3.0,2.0,6.0,3.0,1.0,3.0,83.3,68.4,21.4,78.6,2.0,2.0,14.0,14.0,14.0,12.0,0.0,2.0,0.0,0.0,Anfield,43688,Mark Clattenburg,"Simon Beck, Richard West",Kevin Friend
58,10/04/2016,16:30,Tottenham,Man Utd,3,0,"[70, 74, 76]",[],47.0,53.0,16.0,5.0,8.0,1.0,7.0,1.0,1.0,3.0,71.1,72.4,3.0,0.0,2.0,7.0,3.0,3.0,74.1,75.0,52.4,47.6,1.0,7.0,10.0,10.0,10.0,9.0,3.0,3.0,0.0,0.0,White Hart Lane,35761,Mike Dean,"Stuart Burt, Edward Smart",Jonathan Moss
59,9/04/2016,24:45,West Ham,Arsenal,3,3,"[44, 45, 52]","[18, 35, 70]",39.3,60.7,19.0,11.0,7.0,6.0,7.0,3.0,5.0,2.0,77.7,85.0,0.0,3.0,7.0,4.0,2.0,1.0,68.4,94.4,50.0,50.0,2.0,4.0,11.0,8.0,8.0,11.0,2.0,0.0,0.0,0.0,Upton Park,34977,Craig Pawson,"Lee Betts, Darren Cann",Jonathan Moss
60,9/04/2016,15:00,A Villa,"""Bmouth""",1,2,[85],"[45, 74]",41.4,58.6,6.0,12.0,1.0,3.0,5.0,6.0,0.0,3.0,74.8,82.5,1.0,0.0,3.0,8.0,2.0,1.0,90.9,84.6,44.4,55.6,1.0,0.0,13.0,11.0,10.0,13.0,2.0,2.0,0.0,0.0,Villa Park,31057,Martin Atkinson,"Mike Mullarkey, Stephen Child",Mike Dean
61,9/04/2016,15:00,C Palace,Norwich,1,0,[68],[],52.0,48.0,13.0,13.0,7.0,4.0,5.0,6.0,1.0,3.0,59.4,57.5,2.0,0.0,10.0,4.0,3.0,2.0,100.0,85.7,47.5,52.5,4.0,4.0,13.0,10.0,10.0,13.0,2.0,1.0,0.0,0.0,Selhurst Park,24960,Michael Oliver,"Gary Beswick, Simon Bennett",Darren Bond
62,9/04/2016,15:00,"""Soton""",Newcastle,3,1,"[4, 38, 55]",[65],50.6,49.4,20.0,5.0,6.0,3.0,9.0,1.0,5.0,1.0,74.8,77.7,2.0,0.0,11.0,2.0,2.0,1.0,86.7,90.0,66.7,33.3,2.0,3.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,"""St. Marys Stadium""",31542,Robert Madley,"Marc Perry, John Brooks",Gavin Ward
