,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
28,4/05/2013,15:00,Tottenham,"""Soton""",1,0,[86],[],49.5,50.5,4.0,6.0,1.0,3.0,3.0,3.0,0.0,0.0,76.1,75.2,0.0,0.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,9.0,1.0,1.0,0.0,0.0,White Hart Lane,36190,,,
29,4/05/2013,15:00,W Brom,Wigan ,2,3,"[29, 50]","[39, 58, 80]",47.9,52.1,13.0,11.0,8.0,5.0,5.0,6.0,0.0,0.0,77.6,84.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,9.0,4.0,3.0,0.0,0.0,The Hawthorns,25756,,,
30,4/05/2013,15:00,West Ham,Newcastle,0,0,[],[],45.8,54.2,7.0,8.0,3.0,3.0,4.0,5.0,0.0,0.0,71.3,80.4,0.0,0.0,7.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,12.0,12.0,1.0,1.0,0.0,0.0,Boleyn Ground,34962,,,
31,4/05/2013,17:30,QPR,Arsenal,0,1,[],[1],41.2,58.8,10.0,7.0,4.0,7.0,6.0,0.0,0.0,0.0,75.9,83.5,0.0,0.0,3.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,8.0,2.0,1.0,0.0,0.0,Loftus Road Stadium,18178,,,
32,29/04/2013,20:00,A Villa,"""Sland""",6,1,"[31, 38, 55, 59, 72, 88]",[32],55.5,44.5,12.0,6.0,11.0,2.0,1.0,4.0,0.0,0.0,83.3,81.1,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,10.0,0.0,3.0,0.0,1.0,Villa Park,37428,,,
33,28/04/2013,13:30,Reading,QPR,0,0,[],[],46.1,53.9,11.0,12.0,5.0,2.0,6.0,10.0,0.0,0.0,74.3,78.8,0.0,0.0,9.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,12.0,0.0,2.0,0.0,0.0,Select Car Leasing Stadium,23388,,,
34,28/04/2013,15:00,Chelsea,Swansea ,2,0,"[43, 45]",[],51.8,48.2,15.0,8.0,8.0,3.0,7.0,5.0,0.0,0.0,85.4,86.9,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,9.0,1.0,3.0,0.0,0.0,Stamford Bridge,41780,,,
35,28/04/2013,16:00,Arsenal,Man Utd,1,1,[2],[44],51.8,48.2,12.0,9.0,6.0,4.0,6.0,5.0,0.0,0.0,80.8,82.5,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,11.0,3.0,5.0,0.0,0.0,Emirates Stadium,60112,,,
36,27/04/2013,24:45,Man City,West Ham,2,1,"[28, 83]",[90],62.0,38.0,14.0,7.0,8.0,3.0,6.0,4.0,0.0,0.0,87.5,77.5,0.0,0.0,9.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,9.0,1.0,3.0,0.0,0.0,Etihad Stadium,47189,,,
37,27/04/2013,15:00,Everton,Fulham,1,0,[16],[],53.9,46.1,13.0,3.0,4.0,0.0,9.0,3.0,0.0,0.0,81.0,79.9,0.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,16.0,12.0,1.0,3.0,0.0,0.0,Goodison Park,34563,,,
38,27/04/2013,15:00,"""Soton""",W Brom,0,3,[],"[6, 70, 67]",61.7,38.3,15.0,9.0,3.0,8.0,12.0,1.0,0.0,0.0,81.8,65.1,0.0,0.0,7.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,9.0,2.0,2.0,2.0,1.0,"""St. Marys Stadium""",31946,,,
39,27/04/2013,15:00,Stoke,Norwich,1,0,[46],[],47.5,52.5,12.0,6.0,3.0,0.0,8.0,5.0,1.0,1.0,61.8,73.5,2.0,0.0,6.0,3.0,4.0,1.0,92.9,100.0,63.3,36.7,0.0,2.0,10.0,10.0,8.0,10.0,4.0,2.0,0.0,0.0,Bet365 Stadium,27488,,,
40,27/04/2013,15:00,Wigan ,Tottenham,2,2,"[11, 49]","[9, 90]",39.0,61.0,7.0,11.0,5.0,3.0,2.0,8.0,0.0,0.0,74.8,85.5,0.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,10.0,12.0,3.0,1.0,0.0,0.0,DW Stadium,22326,,,
41,27/04/2013,17:30,Newcastle,Liverpool,0,6,[],"[3, 17, 76, 54, 60, 74]",53.2,46.8,11.0,16.0,2.0,9.0,4.0,3.0,5.0,4.0,84.8,82.8,1.0,4.0,5.0,7.0,2.0,5.0,81.0,71.0,66.7,33.3,3.0,2.0,14.0,6.0,6.0,14.0,2.0,2.0,1.0,0.0,"""St James Park",52351,,,
42,22/04/2013,20:00,Man Utd,A Villa,3,0,"[2, 13, 33]",[],51.9,48.1,10.0,8.0,4.0,4.0,6.0,4.0,0.0,0.0,90.1,88.3,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,10.0,1.0,0.0,0.0,0.0,Old Trafford,75591,,,
43,21/04/2013,13:30,Tottenham,Man City,3,1,"[75, 79, 82]",[5],45.3,54.7,9.0,8.0,6.0,4.0,3.0,4.0,0.0,0.0,77.4,80.1,0.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,10.0,10.0,3.0,2.0,0.0,0.0,White Hart Lane,36121,,,
44,21/04/2013,16:00,Liverpool,Chelsea,2,2,"[52, 90]","[26, 57]",57.0,43.0,18.0,8.0,8.0,5.0,10.0,3.0,0.0,0.0,82.0,76.6,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,11.0,8.0,5.0,3.0,0.0,0.0,Anfield,45009,,,
45,20/04/2013,15:00,Fulham,Arsenal,0,1,[],[43],28.8,71.2,5.0,7.0,3.0,3.0,2.0,4.0,0.0,0.0,76.8,89.6,0.0,0.0,7.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,12.0,0.0,2.0,1.0,1.0,Craven Cottage,25700,,,
46,20/04/2013,15:00,Norwich,Reading,2,1,"[50, 52]",[72],45.5,54.5,19.0,10.0,8.0,2.0,11.0,8.0,0.0,0.0,71.3,74.4,0.0,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,9.0,2.0,3.0,0.0,0.0,Carrow Road,26460,,,
47,20/04/2013,15:00,QPR,Stoke,0,2,[],"[42, 77]",48.8,51.2,19.0,11.0,5.0,4.0,14.0,7.0,0.0,0.0,72.3,66.9,0.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,14.0,9.0,1.0,2.0,0.0,0.0,Loftus Road Stadium,17391,,,
48,20/04/2013,15:00,"""Sland""",Everton,1,0,[45],[],36.4,63.6,8.0,7.0,4.0,2.0,4.0,5.0,0.0,0.0,66.9,77.9,0.0,0.0,3.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,14.0,7.0,1.0,2.0,0.0,0.0,Stadium of Light,44614,,,
49,20/04/2013,15:00,Swansea ,"""Soton""",0,0,[],[],54.7,45.3,8.0,7.0,3.0,4.0,5.0,3.0,0.0,0.0,79.3,74.6,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,Swansea.com Stadium,20561,,,
50,20/04/2013,15:00,W Brom,Newcastle,1,1,[64],[8],57.2,42.8,10.0,9.0,4.0,6.0,6.0,3.0,0.0,0.0,76.0,72.2,0.0,0.0,15.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,The Hawthorns,25671,,,
51,20/04/2013,15:00,West Ham,Wigan ,2,0,"[21, 80]",[],36.6,63.4,15.0,15.0,8.0,8.0,7.0,7.0,0.0,0.0,77.6,83.1,0.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,10.0,14.0,3.0,1.0,0.0,0.0,Boleyn Ground,34544,,,
52,17/04/2013,19:45,Man City,Wigan ,1,0,[83],[],50.4,49.6,9.0,6.0,2.0,4.0,7.0,2.0,0.0,0.0,85.2,80.9,0.0,0.0,5.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,12.0,2.0,1.0,0.0,0.0,Etihad Stadium,47106,,,
53,17/04/2013,19:45,West Ham,Man Utd,2,2,"[16, 55]","[31, 77]",33.5,66.5,10.0,11.0,2.0,6.0,8.0,5.0,0.0,0.0,72.9,87.5,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,9.0,1.0,0.0,0.0,0.0,Boleyn Ground,34692,,,
54,17/04/2013,20:00,Fulham,Chelsea,0,3,[],"[30, 43, 71]",52.8,47.2,6.0,12.0,2.0,7.0,4.0,5.0,0.0,0.0,83.8,81.2,0.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,13.0,12.0,2.0,1.0,0.0,0.0,Craven Cottage,25002,,,
55,16/04/2013,19:45,Arsenal,Everton,0,0,[],[],56.8,43.2,7.0,7.0,2.0,2.0,5.0,5.0,0.0,0.0,83.4,79.2,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,13.0,11.0,2.0,3.0,0.0,0.0,Emirates Stadium,60071,,,
56,14/04/2013,24:00,Newcastle,"""Sland""",0,3,[],"[27, 74, 82]",65.8,34.2,14.0,8.0,5.0,6.0,9.0,2.0,0.0,0.0,80.8,64.0,0.0,0.0,10.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,14.0,3.0,2.0,0.0,0.0,"""St James Park",52355,,,
57,14/04/2013,14:05,Stoke,Man Utd,0,2,[],"[4, 66]",42.2,57.8,12.0,11.0,3.0,4.0,9.0,7.0,0.0,0.0,73.2,82.2,0.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,Bet365 Stadium,27191,,,
58,13/04/2013,15:00,Arsenal,Norwich,3,1,"[85, 88, 90]",[56],67.9,32.1,10.0,4.0,7.0,4.0,3.0,0.0,0.0,0.0,85.2,70.3,0.0,0.0,9.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,10.0,9.0,1.0,2.0,0.0,0.0,Emirates Stadium,60095,,,
59,13/04/2013,15:00,A Villa,Fulham,1,1,[55],[66],48.7,51.3,13.0,7.0,4.0,0.0,9.0,7.0,0.0,0.0,82.2,82.9,0.0,0.0,8.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,15.0,5.0,1.0,2.0,0.0,0.0,Villa Park,37011,,,
60,13/04/2013,15:00,Everton,QPR,2,0,"[40, 56]",[],60.2,39.8,8.0,6.0,5.0,3.0,3.0,3.0,0.0,0.0,76.2,77.2,0.0,0.0,13.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,13.0,6.0,3.0,3.0,0.0,0.0,Goodison Park,34876,,,
61,13/04/2013,15:00,Reading,Liverpool,0,0,[],[],39.9,60.1,5.0,23.0,2.0,11.0,3.0,12.0,0.0,0.0,65.5,77.5,0.0,0.0,4.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,10.0,2.0,1.0,0.0,0.0,Select Car Leasing Stadium,24139,,,
62,13/04/2013,15:00,"""Soton""",West Ham,1,1,[59],[66],61.2,38.8,8.0,5.0,5.0,3.0,3.0,2.0,0.0,0.0,80.0,70.1,0.0,0.0,7.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,17.0,10.0,2.0,3.0,0.0,0.0,"""St. Marys Stadium""",31984,,,
63,8/04/2013,20:00,Man Utd,Man City,1,2,[59],"[51, 78]",45.0,55.0,14.0,7.0,5.0,3.0,9.0,4.0,0.0,0.0,76.5,82.4,0.0,0.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,20.0,13.0,3.0,5.0,0.0,0.0,Old Trafford,75498,,,
64,7/04/2013,13:30,Liverpool,West Ham,0,0,[],[],65.1,34.9,15.0,7.0,8.0,1.0,7.0,6.0,0.0,0.0,82.2,64.6,0.0,0.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,8.0,0.0,1.0,0.0,0.0,Anfield,45007,,,
65,7/04/2013,14:05,Tottenham,Everton,2,2,"[1, 87]","[15, 53]",61.9,38.1,15.0,8.0,7.0,4.0,8.0,4.0,0.0,0.0,86.8,68.6,0.0,0.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,8.0,15.0,1.0,1.0,0.0,0.0,White Hart Lane,36192,,,
66,7/04/2013,15:00,Chelsea,"""Sland""",2,1,"[47, 55]",[45],61.7,38.3,10.0,6.0,3.0,0.0,7.0,6.0,0.0,0.0,82.9,76.2,0.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,9.0,0.0,2.0,0.0,0.0,Stamford Bridge,41500,,,
67,7/04/2013,15:00,Newcastle,Fulham,1,0,[90],[],49.6,50.4,20.0,6.0,5.0,2.0,15.0,4.0,0.0,0.0,87.1,81.7,0.0,0.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,11.0,13.0,2.0,2.0,0.0,0.0,"""St James Park",51847,,,
68,7/04/2013,16:10,QPR,Wigan ,1,1,[21],[90],32.1,67.9,6.0,11.0,1.0,7.0,5.0,4.0,0.0,0.0,74.2,85.4,0.0,0.0,2.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,8.0,2.0,3.0,1.0,0.0,Loftus Road Stadium,16658,,,
69,6/04/2013,24:45,Reading,"""Soton""",0,2,[],"[34, 72]",39.4,60.6,8.0,12.0,2.0,4.0,6.0,8.0,0.0,0.0,57.4,75.6,0.0,0.0,8.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,Select Car Leasing Stadium,24108,,,
70,6/04/2013,15:00,Norwich,Swansea ,2,2,"[40, 60]","[35, 75]",34.7,65.3,8.0,15.0,4.0,7.0,4.0,8.0,0.0,0.0,67.7,85.5,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,8.0,5.0,3.0,0.0,0.0,Carrow Road.,,,,
71,6/04/2013,15:00,Stoke,A Villa,1,3,[80],"[9, 87, 90]",45.6,54.4,13.0,12.0,3.0,6.0,6.0,3.0,4.0,3.0,68.8,74.4,1.0,1.0,4.0,2.0,2.0,3.0,73.3,81.8,61.1,38.9,3.0,2.0,16.0,12.0,11.0,16.0,3.0,1.0,0.0,0.0,Bet365 Stadium,27544,,,
72,6/04/2013,15:00,W Brom,Arsenal,1,2,[71],"[20, 50]",51.9,48.1,18.0,11.0,5.0,6.0,13.0,5.0,0.0,0.0,80.8,78.0,0.0,0.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,6.0,2.0,4.0,0.0,1.0,The Hawthorns,26144,,,
73,1/04/2013,20:00,Fulham,QPR,3,2,"[8, 22, 41]","[45, 51]",48.3,51.7,7.0,14.0,3.0,7.0,4.0,7.0,0.0,0.0,81.7,81.9,0.0,0.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,12.0,2.0,1.0,1.0,0.0,Craven Cottage,25117,,,
