"['3:00pm, Sunday 12th May 2019.']",['Brighton'],['Man City'],"[<Element span at 0x3c7fc00>, <Element span at 0x3c7fc30>]",['1'],['4'],"['\n                G Murray\xa0(', ""27'"", '27th minute', ')']","['\n                S Agüero\xa0(', ""28'"", '28th minute', ')', '\n                A Laporte\xa0(', ""38'"", '38th minute', ')', '\n                R Mahrez\xa0(', ""63'"", '63rd minute', ')', '\n                I Gündogan\xa0(', ""72'"", '72nd minute', ')']",23.7,76.3,6,20,2,9,3,3,1,8,71.8,92.6,1,2,3,6,1,1,50,66.7,58.3,41.7,5,1,12,8,8,12,0,0,0,0,"['Brighton and Hove Albion\n                          vs Manchester City. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Amex Stadium', 'Attendance: ', 'Attendance', '30,662.', '\n                       ']","['Referee:', 'Michael Oliver', 'Assistants:', 'Stuart Burt, Simon Bennett', 'Fourth official:', 'Paul Tierney']"
"['3:00pm, Sunday 12th May 2019.']",['Burnley'],['Arsenal'],"[<Element span at 0x3c7f6f0>, <Element span at 0x3c7fa20>]",['1'],['3'],"['\n                A Barnes\xa0(', ""65'"", '65th minute', ')']","['\n                P Aubameyang\xa0(', ""52'"", '52nd minute', ', ', ""63'"", '63rd minute', ')', '\n                E Nketiah\xa0(', ""90+4'"", '94th minute', ')']",39.7,60.3,14,17,5,6,6,4,3,7,77.4,86.1,1,3,4,5,4,0,53.3,63.6,54.1,45.9,3,3,11,3,3,10,5,1,0,0,"['Burnley\n                          vs Arsenal. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Turf Moor', 'Attendance: ', 'Attendance', '21,461.', '\n                       ']","['Referee:', 'Mike Dean', 'Assistants:', 'Ian Hussin, Dan Robathan, Nicholas Hopton', 'Fourth official:', 'Lee Mason']"
"['3:00pm, Sunday 12th May 2019.']",['C Palace'],"[""B'mouth""]","[<Element span at 0x3c9ee70>, <Element span at 0x3c9efc0>]",['5'],['3'],"['\n                M Batshuayi\xa0(', ""24'"", '24th minute', ', ', ""32'"", '32nd minute', ')', '\n                J Simpson\xa0(', ""37'"", '37th minute', '                ', 'og', 'own goal', ')', '\n                P van Aanholt\xa0(', ""65'"", '65th minute', ')', '\n                A Townsend\xa0(', ""80'"", '80th minute', ')']","['\n                J Lerma\xa0(', ""45'"", '45th minute', ')', '\n                J Ibe\xa0(', ""56'"", '56th minute', ')', '\n                J King\xa0(', ""73'"", '73rd minute', ')']",45,55,17,16,8,8,7,6,2,2,80.2,82.6,3,3,4,4,4,1,62.5,55.6,46.4,53.6,5,4,11,8,8,11,3,0,0,0,"['Crystal Palace\n                          vs Bournemouth. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Selhurst Park', 'Attendance: ', 'Attendance', '25,433.', '\n                       ']","['Referee:', 'Roger East', 'Assistants:', 'Harry Lennard, Adrian Holmes', 'Fourth official:', 'Keith Stroud']"
"['3:00pm, Sunday 12th May 2019.']",['Fulham'],['Newcastle'],"[<Element span at 0x3ca63c0>, <Element span at 0x3ca63f0>]",['0'],['4'],[],"['\n                J Shelvey\xa0(', ""9'"", '9th minute', ')', '\n                Ayoze Pérez\xa0(', ""11'"", '11th minute', ')', '\n                F Schär\xa0(', ""61'"", '61st minute', ')', '\n                S Rondón\xa0(', ""90'"", '90th minute', ')']",68.1,31.9,16,13,2,6,8,6,6,1,90.2,78.8,0,3,5,5,1,1,75,53.3,58.6,41.4,2,2,6,8,8,5,1,0,0,0,"['Fulham\n                          vs Newcastle United. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Craven Cottage', 'Attendance: ', 'Attendance', '24,979.', '\n                       ']","['Referee:', 'Kevin Friend', 'Assistants:', 'Constantine Hatzidakis, Matt Wilkes', 'Fourth official:', 'Graham Scott']"
"['3:00pm, Sunday 12th May 2019.']",['Leicester'],['Chelsea'],"[<Element span at 0x3ca6ed0>, <Element span at 0x3ca6f90>]",['0'],['0'],[],[],46.9,53.1,9,14,3,4,4,7,2,3,87,86.5,0,2,4,5,1,2,75,83.3,35.7,64.3,4,3,9,8,7,9,0,1,0,0,"['Leicester City\n                          vs Chelsea. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'The King Power Stadium', 'Attendance: ', 'Attendance', '32,140.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Gary Beswick, Darren Cann', 'Fourth official:', 'Craig Pawson']"
"['3:00pm, Sunday 12th May 2019.']",['Liverpool'],['Wolves'],"[<Element span at 0x3ca8c90>, <Element span at 0x3ca8db0>]",['2'],['0'],"['\n                S Mané\xa0(', ""17'"", '17th minute', ', ', ""81'"", '81st minute', ')']",[],59,41,13,7,5,2,5,4,3,1,84.4,75.9,2,2,4,1,3,1,56.3,57.1,41.4,58.6,2,3,3,11,11,3,0,2,0,0,"['Liverpool\n                          vs Wolverhampton Wanderers. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Anfield', 'Attendance: ', 'Attendance', '53,331.', '\n                       ']","['Referee:', 'Martin Atkinson', 'Assistants:', 'Lee Betts, Adam Nunn', 'Fourth official:', 'Stuart Attwell']"
"['3:00pm, Sunday 12th May 2019.']",['Man Utd'],['Cardiff'],"[<Element span at 0x3cad690>, <Element span at 0x3cad9c0>]",['0'],['2'],[],"['\n                N Mendez-Laing\xa0(', ""23'"", '23rd minute', '                pen, ', ""54'"", '54th minute', ')']",73.6,26.4,26,13,10,4,10,6,6,3,84.8,57.4,3,1,11,2,3,0,66.7,56.3,57.6,42.4,2,10,9,6,5,8,3,3,0,0,"['Manchester United\n                          vs Cardiff City. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Old Trafford', 'Attendance: ', 'Attendance', '74,457.', '\n                       ']","['Referee:', 'Jonathan Moss', 'Assistants:', 'Marc Perry, Mick McDonough', 'Fourth official:', 'Simon Hooper']"
"['3:00pm, Sunday 12th May 2019.']","[""So'ton""]","[""Huddsf'ld""]","[<Element span at 0x3cb2390>, <Element span at 0x3cb2300>]",['1'],['1'],"['\n                N Redmond\xa0(', ""41'"", '41st minute', ')']","['\n                A Pritchard\xa0(', ""55'"", '55th minute', ')']",53.7,46.3,10,10,3,3,3,4,4,3,72.7,65.5,1,1,4,3,1,2,66.7,48.1,62.5,37.5,2,2,8,6,6,8,0,1,0,0,"['Southampton\n                          vs Huddersfield Town. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', ""St. Mary's Stadium"", 'Attendance: ', 'Attendance', '30,367.', '\n                       ']","['Referee:', 'Lee Probert', 'Assistants:', 'Andy Garratt, Mark Scholes', 'Fourth official:', 'Peter Bankes']"
"['3:00pm, Sunday 12th May 2019.']",['Tottenham'],['Everton'],"[<Element span at 0x3cb2f60>, <Element span at 0x3cb2a20>]",['2'],['2'],"['\n                E Dier\xa0(', ""3'"", '3rd minute', ')', '\n                C Eriksen\xa0(', ""75'"", '75th minute', ')']","['\n                T Walcott\xa0(', ""69'"", '69th minute', ')', '\n                C Tosun\xa0(', ""72'"", '72nd minute', ')']",55,45,11,16,3,9,5,3,3,4,82.7,81.4,0,2,7,4,2,1,54.5,56.3,48.6,51.4,7,1,10,13,13,10,0,2,0,0,"['Tottenham Hotspur\n                          vs Everton. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Tottenham Hotspur Stadium', 'Attendance: ', 'Attendance', '60,124.', '\n                       ']","['Referee:', 'Andre Marriner', 'Assistants:', 'Scott Ledger, Simon Long', 'Fourth official:', 'David Coote']"
"['3:00pm, Sunday 12th May 2019.']",['Watford'],['West Ham'],"[<Element span at 0x3cb5fc0>, <Element span at 0x3cb5f60>]",['1'],['4'],"['\n                G Deulofeu\xa0(', ""46'"", '46th minute', ')', '\n                J Holebas\xa0(', 'red card', 'sent off', '\n                ', ""48'"", '48th minute', ')']","['\n                M Noble\xa0(', ""15'"", '15th minute', ', ', ""78'"", '78th minute', '                pen)', '\n                M Lanzini\xa0(', ""39'"", '39th minute', ')', '\n                M Arnautovic\xa0(', ""71'"", '71st minute', ')']",48.3,51.7,17,16,8,9,2,5,7,2,80.7,87.4,1,2,7,2,4,1,47.1,40,52.2,47.8,5,7,10,10,10,10,1,0,1,0,"['Watford\n                          vs West Ham United. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 12th May 2019.', '\n                        ', '\n                          ', 'Vicarage Road', 'Attendance: ', 'Attendance', '20,067.', '\n                       ']","['Referee:', 'Chris Kavanagh', 'Assistants:', 'Daniel Cook, Sian Massey', 'Fourth official:', 'Andy Madley']"
