,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
64,11/04/2015,15:00,"""Sland""",C Palace,1,4,[90],"[48, 51, 53, 62]",53.7,46.3,12.0,14.0,3.0,5.0,5.0,3.0,4.0,6.0,75.1,70.1,0.0,3.0,8.0,5.0,0.0,0.0,67.9,82.4,57.1,42.9,1.0,2.0,15.0,17.0,16.0,15.0,2.0,2.0,0.0,0.0,Stadium of Light,42073,Anthony Taylor,"Gary Beswick, Dave Bryan",Mark Heywood
65,11/04/2015,15:00,Tottenham,A Villa,0,1,[],[35],57.0,43.0,14.0,11.0,3.0,3.0,9.0,6.0,2.0,2.0,78.6,68.0,1.0,1.0,9.0,6.0,5.0,2.0,73.7,75.0,43.2,56.8,2.0,3.0,11.0,12.0,10.0,11.0,3.0,2.0,0.0,1.0,White Hart Lane,35687,Lee Probert,"Ron Ganfield, Edward Smart",Darren Sheldrake
66,11/04/2015,15:00,W Brom,Leicester,2,3,"[8, 26]","[20, 80, 90]",45.9,54.1,8.0,12.0,5.0,4.0,2.0,6.0,1.0,2.0,61.4,69.6,1.0,3.0,4.0,6.0,0.0,3.0,75.0,82.6,45.6,54.4,1.0,3.0,15.0,14.0,14.0,15.0,2.0,2.0,0.0,0.0,The Hawthorns,26768,Martin Atkinson,"Mike Mullarkey, Stephen Child",Jonathan Moss
67,11/04/2015,15:00,West Ham,Stoke,1,1,[7],[90],35.3,64.7,11.0,18.0,3.0,2.0,5.0,10.0,3.0,6.0,64.7,78.3,0.0,0.0,4.0,10.0,2.0,4.0,73.3,87.5,42.6,57.4,1.0,2.0,17.0,13.0,12.0,17.0,3.0,1.0,0.0,0.0,Upton Park,34946,Roger East,"Mark Scholes, Richard West",Andy Woolmer
68,11/04/2015,17:30,Burnley,Arsenal,0,1,[],[12],31.8,68.2,8.0,17.0,4.0,5.0,1.0,6.0,3.0,6.0,65.5,83.0,1.0,0.0,1.0,6.0,3.0,2.0,80.0,66.7,49.2,50.8,4.0,4.0,15.0,7.0,6.0,13.0,2.0,0.0,0.0,0.0,Turf Moor,20615,Mike Dean,"Stuart Burt, Simon Long",Stuart Attwell
69,7/04/2015,19:45,A Villa,QPR,3,3,"[10, 33, 83]","[7, 55, 78]",63.8,36.2,21.0,11.0,7.0,5.0,9.0,3.0,5.0,3.0,74.4,64.1,1.0,2.0,7.0,3.0,4.0,2.0,66.7,74.1,50.0,50.0,2.0,4.0,8.0,12.0,11.0,8.0,0.0,4.0,0.0,0.0,Villa Park,33708,Craig Pawson,"Dave Bryan, Mike Mullarkey",Lee Mason
70,6/04/2015,20:00,C Palace,Man City,2,1,"[34, 48]",[78],25.9,74.1,5.0,22.0,3.0,4.0,1.0,10.0,1.0,8.0,64.7,86.4,2.0,0.0,4.0,13.0,2.0,0.0,66.7,78.3,65.9,34.1,3.0,1.0,11.0,11.0,10.0,9.0,2.0,1.0,0.0,0.0,Selhurst Park,24718,Michael Oliver,"John Brooks, Gary Beswick",Lee Probert
71,5/04/2015,13:30,Burnley,Tottenham,0,0,[],[],40.0,60.0,15.0,12.0,4.0,2.0,6.0,8.0,5.0,2.0,64.8,78.4,2.0,0.0,5.0,3.0,4.0,3.0,80.0,77.8,55.9,44.1,2.0,4.0,9.0,5.0,5.0,9.0,2.0,0.0,0.0,0.0,Turf Moor,18829,Martin Atkinson,"Mike Mullarkey, Stephen Child",Robert Madley
72,5/04/2015,16:00,"""Sland""",Newcastle,1,0,[45],[],53.2,46.8,16.0,10.0,4.0,1.0,5.0,5.0,7.0,4.0,70.8,71.2,1.0,0.0,8.0,4.0,2.0,1.0,81.5,80.0,59.6,40.4,1.0,3.0,14.0,18.0,18.0,13.0,5.0,2.0,0.0,0.0,Stadium of Light,47563,Mike Dean,"Stuart Burt, Simon Long",Craig Pawson
73,4/04/2015,24:45,Arsenal,Liverpool,4,1,"[37, 40, 45, 90]",[76],48.6,51.4,16.0,13.0,10.0,2.0,4.0,9.0,2.0,2.0,83.5,82.7,1.0,1.0,6.0,5.0,4.0,3.0,70.8,84.0,52.9,47.1,1.0,6.0,7.0,9.0,9.0,7.0,1.0,0.0,0.0,1.0,Emirates Stadium,60081,Anthony Taylor,"Darren Cann, Marc Perry",Michael Oliver
74,4/04/2015,15:00,Everton,"""Soton""",1,0,[16],[],45.1,54.9,10.0,11.0,1.0,2.0,5.0,7.0,4.0,2.0,75.1,79.6,1.0,0.0,5.0,10.0,0.0,2.0,66.7,91.3,46.2,53.8,2.0,0.0,12.0,17.0,15.0,11.0,0.0,1.0,0.0,0.0,Goodison Park,39390,Lee Mason,"Andy Halliday, Constantine Hatzidakis",Neil Swarbrick
75,4/04/2015,15:00,Leicester,West Ham,2,1,"[12, 86]",[32],49.6,50.4,20.0,14.0,7.0,7.0,9.0,7.0,4.0,0.0,67.3,73.0,4.0,4.0,7.0,6.0,3.0,1.0,78.6,68.8,45.1,54.9,6.0,4.0,12.0,10.0,9.0,11.0,0.0,3.0,0.0,0.0,The King Power Stadium,31863,Mark Clattenburg,"Simon Beck, Jake Collin",Craig Pawson
76,4/04/2015,15:00,Man Utd,A Villa,3,1,"[43, 90, 79]",[80],76.4,23.6,20.0,5.0,7.0,2.0,9.0,2.0,4.0,1.0,90.8,70.9,1.0,0.0,10.0,2.0,0.0,2.0,87.5,68.8,55.6,44.4,1.0,4.0,15.0,12.0,11.0,15.0,0.0,1.0,0.0,0.0,Old Trafford,75397,Roger East,"Richard West, Ian Hussin",Martin Atkinson
77,4/04/2015,15:00,Swansea ,Hull City,3,1,"[18, 37, 90]",[50],58.4,41.6,9.0,10.0,4.0,1.0,4.0,4.0,1.0,5.0,86.5,79.9,1.0,1.0,4.0,7.0,2.0,1.0,76.5,68.8,58.6,41.4,0.0,1.0,11.0,14.0,14.0,11.0,1.0,5.0,0.0,1.0,Swansea.com Stadium,20333,Andre Marriner,"Dave Bryan, Scott Ledger",Keith Hill
78,4/04/2015,15:00,W Brom,QPR,1,4,[58],"[15, 37, 43, 90]",55.0,45.0,21.0,12.0,6.0,7.0,11.0,2.0,4.0,3.0,73.6,69.6,2.0,1.0,2.0,4.0,3.0,3.0,46.2,62.5,62.2,37.8,3.0,5.0,6.0,15.0,15.0,5.0,2.0,3.0,1.0,0.0,The Hawthorns,25735,Lee Probert,"Ron Ganfield, Mark Scholes",Darren Bond
79,4/04/2015,17:30,Chelsea,Stoke,2,1,"[39, 62]",[44],60.5,39.5,19.0,7.0,10.0,2.0,6.0,3.0,3.0,2.0,86.0,79.3,3.0,0.0,9.0,0.0,2.0,1.0,70.0,83.3,48.6,51.4,1.0,9.0,5.0,22.0,21.0,5.0,1.0,6.0,0.0,0.0,Stamford Bridge,41098,Jonathan Moss,"Darren England, Edward Smart",Michael Jones
80,22/03/2015,13:30,Liverpool,Man Utd,1,2,[46],"[14, 59]",41.7,58.3,7.0,6.0,1.0,4.0,4.0,0.0,2.0,2.0,75.2,81.5,1.0,1.0,2.0,3.0,0.0,3.0,84.6,67.9,48.8,51.2,2.0,0.0,14.0,17.0,16.0,14.0,2.0,2.0,1.0,0.0,Anfield,44405,Martin Atkinson,"Mike Mullarkey, Stephen Child",Andre Marriner
81,22/03/2015,16:00,Hull City,Chelsea,2,3,"[26, 28]","[2, 9, 77]",42.9,57.1,19.0,8.0,8.0,3.0,9.0,2.0,2.0,3.0,71.3,78.8,1.0,1.0,6.0,6.0,5.0,1.0,76.9,66.7,52.6,47.4,0.0,6.0,14.0,11.0,10.0,14.0,0.0,2.0,0.0,0.0,MKM Stadium,24598,Michael Oliver,"Gary Beswick, Jake Collin",Mark Clattenburg
82,22/03/2015,16:00,QPR,Everton,1,2,[65],"[18, 77]",52.3,47.7,14.0,8.0,1.0,3.0,8.0,2.0,5.0,3.0,69.2,67.3,2.0,0.0,1.0,3.0,4.0,5.0,81.8,85.7,49.2,50.8,1.0,0.0,11.0,12.0,11.0,11.0,2.0,1.0,0.0,0.0,Loftus Road Stadium,17706,Jonathan Moss,"Darren Cann, Edward Smart",Robert Madley
83,21/03/2015,24:45,Man City,W Brom,3,0,"[27, 40, 77]",[],77.6,22.4,43.0,3.0,16.0,0.0,15.0,3.0,12.0,0.0,92.9,66.5,3.0,1.0,9.0,2.0,2.0,3.0,92.3,63.2,61.1,38.9,0.0,13.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,Etihad Stadium,45018,Neil Swarbrick,"Dave Bryan, Michael Salisbury",Graham Scott
84,21/03/2015,15:00,A Villa,Swansea ,0,1,[],[87],42.6,57.4,12.0,9.0,3.0,6.0,5.0,1.0,4.0,2.0,72.2,81.6,0.0,3.0,4.0,9.0,1.0,7.0,88.2,64.3,58.3,41.7,4.0,3.0,13.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,Villa Park,35598,Robert Madley,"Mick McDonough, Peter Kirkup",Craig Pawson
85,21/03/2015,15:00,Newcastle,Arsenal,1,2,[48],"[24, 28]",50.9,49.1,16.0,7.0,4.0,3.0,4.0,1.0,8.0,3.0,76.2,77.1,2.0,3.0,9.0,4.0,3.0,4.0,84.6,87.5,28.6,71.4,1.0,3.0,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,"""St James Park",50544,Michael Jones,"Richard West, Mark Scholes",Andy Woolmer
86,21/03/2015,15:00,"""Soton""",Burnley,2,0,"[37, 58]",[],60.2,39.8,20.0,15.0,3.0,3.0,9.0,8.0,8.0,4.0,81.0,74.7,0.0,1.0,10.0,5.0,1.0,0.0,80.0,75.0,50.0,50.0,3.0,2.0,10.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,"""St. Marys Stadium""",30864,Roger East,"Andy Garratt, Harry Lennard",Lee Probert
87,21/03/2015,15:00,Stoke,C Palace,1,2,[14],"[41, 45]",56.9,43.1,17.0,12.0,4.0,3.0,8.0,6.0,5.0,3.0,74.4,68.0,2.0,2.0,8.0,4.0,0.0,0.0,75.0,73.3,58.2,41.8,1.0,3.0,15.0,14.0,13.0,15.0,3.0,4.0,0.0,0.0,Bet365 Stadium,27532,Andre Marriner,"Scott Ledger, Marc Perry",Andy Madley
88,21/03/2015,15:00,Tottenham,Leicester,4,3,"[6, 13, 64, 85]","[38, 50, 90]",65.8,34.2,10.0,14.0,4.0,5.0,5.0,6.0,1.0,3.0,80.3,61.6,2.0,5.0,5.0,4.0,1.0,3.0,87.5,75.0,56.1,43.9,2.0,1.0,8.0,9.0,9.0,7.0,2.0,1.0,0.0,0.0,White Hart Lane,35950,Mike Dean,"Simon Long, Matt Wilkes",Darren Bond
89,21/03/2015,17:30,West Ham,"""Sland""",1,0,[88],[],53.9,46.1,15.0,7.0,4.0,3.0,4.0,3.0,7.0,1.0,75.1,64.2,1.0,1.0,6.0,4.0,1.0,1.0,40.0,81.8,60.4,39.6,3.0,3.0,14.0,11.0,11.0,14.0,0.0,1.0,0.0,0.0,Upton Park,34914,Lee Mason,"Lee Betts, Andy Halliday",Kevin Friend
90,16/03/2015,20:00,Swansea ,Liverpool,0,1,[],[68],46.3,53.7,10.0,16.0,3.0,5.0,3.0,8.0,4.0,3.0,81.8,84.6,0.0,2.0,4.0,5.0,1.0,0.0,84.2,66.7,64.7,35.3,4.0,3.0,13.0,16.0,14.0,13.0,0.0,3.0,0.0,0.0,Swansea.com Stadium,20828,Roger East,"Marc Perry, Mark Scholes",Graham Scott
91,15/03/2015,13:30,Chelsea,"""Soton""",1,1,[11],[19],60.9,39.1,22.0,12.0,7.0,5.0,8.0,3.0,7.0,4.0,79.7,74.6,3.0,2.0,9.0,2.0,2.0,4.0,92.9,87.5,63.0,37.0,4.0,6.0,10.0,11.0,11.0,10.0,3.0,3.0,0.0,0.0,Stamford Bridge,41624,Mike Dean,"John Brooks, Simon Long",Anthony Taylor
92,15/03/2015,16:00,Everton,Newcastle,3,0,"[20, 56, 90]",[],54.1,45.9,15.0,12.0,9.0,4.0,4.0,4.0,2.0,4.0,83.3,76.8,3.0,0.0,3.0,4.0,0.0,0.0,86.4,76.0,66.7,33.3,3.0,5.0,11.0,10.0,10.0,10.0,1.0,2.0,0.0,1.0,Goodison Park,38806,Martin Atkinson,"Mike Mullarkey, Stephen Child",Mark Jones
93,15/03/2015,16:00,Man Utd,Tottenham,3,0,"[9, 19, 34]",[],51.6,48.4,11.0,5.0,3.0,1.0,5.0,2.0,3.0,2.0,82.9,82.6,0.0,0.0,4.0,2.0,5.0,4.0,56.3,90.0,50.0,50.0,2.0,0.0,12.0,10.0,9.0,11.0,1.0,1.0,0.0,0.0,Old Trafford,75112,Mark Clattenburg,"Simon Beck, Harry Lennard",Robert Madley
94,14/03/2015,24:45,C Palace,QPR,3,1,"[21, 40, 42]",[83],43.5,56.5,15.0,11.0,4.0,4.0,7.0,5.0,4.0,2.0,68.1,73.6,2.0,0.0,7.0,3.0,5.0,0.0,90.9,88.9,51.9,48.1,3.0,1.0,17.0,16.0,14.0,16.0,1.0,3.0,0.0,0.0,Selhurst Park,24886,Lee Mason,"Jake Collin, Andy Halliday",Mike Dean
95,14/03/2015,15:00,Arsenal,West Ham,3,0,"[45, 81, 84]",[],67.9,32.1,19.0,7.0,9.0,1.0,5.0,4.0,5.0,2.0,82.9,69.1,4.0,0.0,8.0,5.0,3.0,3.0,81.3,61.1,58.8,41.2,1.0,6.0,10.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,Emirates Stadium,60002,Chris Foy,"Andy Garratt, Dave Bryan",Anthony Taylor
96,14/03/2015,15:00,Leicester,Hull City,0,0,[],[],51.2,48.8,15.0,12.0,3.0,5.0,8.0,5.0,4.0,2.0,70.9,68.8,0.0,2.0,7.0,5.0,0.0,0.0,90.9,76.5,46.9,53.1,5.0,3.0,10.0,15.0,14.0,8.0,0.0,4.0,0.0,1.0,The King Power Stadium,31456,Jonathan Moss,"Lee Betts, Edward Smart",Craig Pawson
97,14/03/2015,15:00,"""Sland""",A Villa,0,4,[],"[16, 44, 18, 37]",40.4,59.6,12.0,14.0,2.0,8.0,7.0,4.0,3.0,2.0,72.8,83.3,0.0,2.0,2.0,5.0,2.0,0.0,76.7,64.7,46.7,53.3,4.0,2.0,10.0,9.0,9.0,10.0,1.0,1.0,0.0,0.0,Stadium of Light,45746,Neil Swarbrick,"Scott Ledger, Michael Salisbury",Robert Madley
98,14/03/2015,15:00,W Brom,Stoke,1,0,[19],[],43.2,56.8,14.0,9.0,5.0,2.0,5.0,3.0,4.0,4.0,75.3,77.7,0.0,0.0,7.0,5.0,1.0,3.0,70.6,82.1,47.4,52.6,2.0,4.0,7.0,16.0,16.0,6.0,1.0,2.0,0.0,0.0,The Hawthorns,24323,Michael Oliver,"Mick McDonough, Stuart Burt",Craig Pawson
99,14/03/2015,17:30,Burnley,Man City,1,0,[61],[],29.8,70.2,10.0,22.0,4.0,5.0,5.0,9.0,1.0,8.0,65.5,82.7,0.0,1.0,2.0,6.0,2.0,0.0,53.8,65.2,51.6,48.4,5.0,3.0,6.0,9.0,8.0,5.0,2.0,1.0,0.0,0.0,Turf Moor,21216,Andre Marriner,"Gary Beswick, Darren Cann",Michael Oliver
100,7/03/2015,15:00,QPR,Tottenham,1,2,[75],"[34, 68]",37.5,62.5,17.0,13.0,6.0,6.0,5.0,6.0,6.0,1.0,55.6,74.2,1.0,3.0,3.0,5.0,3.0,3.0,74.1,75.0,46.7,53.3,3.0,5.0,15.0,12.0,10.0,15.0,1.0,2.0,0.0,0.0,Loftus Road Stadium,17992,Craig Pawson,"Andy Garratt, Peter Kirkup",Roger East
101,4/03/2015,19:45,Man City,Leicester,2,0,"[45, 88]",[],69.5,30.5,22.0,6.0,9.0,2.0,7.0,1.0,6.0,3.0,87.0,68.2,2.0,0.0,10.0,3.0,4.0,3.0,77.8,61.1,58.3,41.7,2.0,7.0,11.0,3.0,3.0,9.0,0.0,1.0,0.0,0.0,Etihad Stadium,45000,Robert Madley,"Andy Halliday, Dave Bryan",Chris Foy
102,4/03/2015,19:45,Newcastle,Man Utd,0,1,[],[89],32.4,67.6,9.0,11.0,2.0,5.0,5.0,5.0,2.0,1.0,63.0,87.4,3.0,3.0,4.0,1.0,1.0,6.0,80.0,73.3,55.6,44.4,4.0,2.0,6.0,14.0,14.0,6.0,1.0,2.0,0.0,0.0,"""St James Park",49801,Anthony Taylor,"Stephen Child, Peter Kirkup",Craig Pawson
103,4/03/2015,19:45,QPR,Arsenal,1,2,[82],"[64, 69]",43.2,56.8,10.0,20.0,3.0,9.0,4.0,4.0,3.0,7.0,69.9,78.3,0.0,1.0,1.0,6.0,5.0,2.0,88.9,70.0,31.3,68.8,7.0,2.0,10.0,8.0,8.0,8.0,2.0,1.0,0.0,0.0,Loftus Road Stadium,17977,Kevin Friend,"Mike Mullarkey, Mick McDonough",Lee Probert
104,4/03/2015,19:45,Stoke,Everton,2,0,"[32, 84]",[],43.7,56.3,11.0,10.0,3.0,5.0,3.0,1.0,5.0,4.0,75.6,79.7,0.0,0.0,5.0,6.0,0.0,1.0,73.1,87.5,52.6,47.4,5.0,1.0,11.0,14.0,14.0,11.0,2.0,2.0,0.0,0.0,Bet365 Stadium,26431,Mark Clattenburg,"Harry Lennard, Simon Beck",Michael Jones
105,4/03/2015,19:45,Tottenham,Swansea ,3,2,"[7, 51, 60]","[19, 89]",61.0,39.0,20.0,10.0,7.0,5.0,4.0,2.0,9.0,3.0,87.8,81.1,3.0,2.0,6.0,4.0,2.0,6.0,75.0,75.0,51.5,48.5,3.0,4.0,14.0,7.0,7.0,14.0,1.0,0.0,0.0,0.0,White Hart Lane,34008,Michael Oliver,"Jake Collin, Ian Hussin",Andy Madley
106,4/03/2015,19:45,West Ham,Chelsea,0,1,[],[22],44.9,55.1,18.0,12.0,5.0,3.0,6.0,4.0,7.0,5.0,71.0,73.4,1.0,4.0,5.0,4.0,4.0,1.0,80.0,93.8,37.8,62.2,1.0,5.0,10.0,10.0,10.0,9.0,3.0,4.0,0.0,0.0,Upton Park,34927,Andre Marriner,"Scott Ledger, Gary Beswick",Neil Swarbrick
107,4/03/2015,20:00,Liverpool,Burnley,2,0,"[29, 51]",[],63.1,36.9,20.0,9.0,8.0,1.0,7.0,4.0,5.0,4.0,86.0,72.4,1.0,0.0,6.0,5.0,0.0,1.0,88.9,55.6,50.0,50.0,1.0,6.0,8.0,14.0,14.0,8.0,0.0,1.0,0.0,0.0,Anfield,44717,Lee Mason,"Darren England, Richard West",Roger East
108,3/03/2015,19:45,A Villa,W Brom,2,1,"[22, 90]",[66],58.2,41.8,16.0,3.0,8.0,1.0,6.0,1.0,2.0,1.0,79.2,66.7,1.0,2.0,0.0,3.0,3.0,2.0,71.4,66.7,52.5,47.5,0.0,5.0,15.0,13.0,13.0,15.0,2.0,4.0,0.0,0.0,Villa Park,31272,Jonathan Moss,"John Brooks, Simon Long",Mark Clattenburg
109,3/03/2015,19:45,Hull City,"""Sland""",1,1,[15],[77],41.5,58.5,14.0,9.0,5.0,3.0,8.0,4.0,1.0,2.0,70.3,75.6,1.0,1.0,6.0,4.0,2.0,1.0,64.7,100.0,43.8,56.3,2.0,5.0,9.0,15.0,14.0,8.0,2.0,6.0,0.0,0.0,MKM Stadium,23017,Mike Dean,"Stuart Burt, Darren Cann",Darren Bond
110,3/03/2015,19:45,"""Soton""",C Palace,1,0,[83],[],62.2,37.8,23.0,9.0,3.0,3.0,12.0,5.0,8.0,1.0,77.6,65.7,1.0,0.0,10.0,2.0,0.0,0.0,88.0,73.9,50.9,49.1,3.0,2.0,11.0,10.0,10.0,10.0,0.0,2.0,0.0,0.0,"""St. Marys Stadium""",28351,Martin Atkinson,"Andy Garratt, Matt Wilkes",Roger East
111,1/03/2015,24:00,Liverpool,Man City,2,1,"[11, 75]",[25],48.0,52.0,11.0,8.0,5.0,1.0,5.0,7.0,1.0,0.0,77.8,78.6,0.0,2.0,3.0,0.0,3.0,6.0,58.3,77.3,45.8,54.2,0.0,3.0,8.0,16.0,14.0,7.0,1.0,3.0,0.0,0.0,Anfield,44590,Mark Clattenburg,"Simon Beck, Stuart Burt",Kevin Friend
112,1/03/2015,14:05,Arsenal,Everton,2,0,"[39, 89]",[],47.2,52.8,17.0,8.0,4.0,2.0,7.0,4.0,6.0,2.0,80.7,80.2,2.0,0.0,8.0,9.0,2.0,1.0,88.9,85.7,53.1,46.9,2.0,3.0,12.0,5.0,5.0,11.0,2.0,0.0,0.0,0.0,Emirates Stadium,59925,Andre Marriner,"Scott Ledger, Darren Cann",Robert Madley
113,28/02/2015,24:45,West Ham,C Palace,1,3,[76],"[41, 63, 69]",66.4,33.6,22.0,12.0,5.0,5.0,11.0,3.0,6.0,4.0,80.8,60.5,1.0,1.0,11.0,7.0,0.0,6.0,80.0,78.3,44.7,55.3,2.0,4.0,12.0,19.0,19.0,11.0,2.0,2.0,0.0,1.0,Upton Park,34857,Mike Dean,"Darren England, Simon Long",Kevin Friend
114,28/02/2015,15:00,Burnley,Swansea ,0,1,[],[64],46.5,53.5,13.0,9.0,6.0,2.0,5.0,7.0,2.0,0.0,67.1,70.0,0.0,1.0,6.0,4.0,2.0,2.0,66.7,70.0,61.7,38.3,3.0,6.0,14.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,Turf Moor,17388,Jonathan Moss,"Peter Kirkup, Edward Smart",Michael Oliver
115,28/02/2015,15:00,Man Utd,"""Sland""",2,0,"[66, 84]",[],73.4,26.6,30.0,5.0,10.0,3.0,11.0,2.0,9.0,0.0,89.0,66.0,1.0,1.0,13.0,1.0,1.0,2.0,62.5,86.4,55.6,44.4,3.0,7.0,6.0,11.0,11.0,6.0,1.0,1.0,0.0,1.0,Old Trafford,75344,Roger East,"Gary Beswick, Richard West",Martin Atkinson
116,28/02/2015,15:00,Newcastle,A Villa,1,0,[37],[],49.5,50.5,14.0,14.0,5.0,3.0,3.0,7.0,6.0,4.0,72.3,69.9,1.0,0.0,9.0,5.0,0.0,3.0,87.5,94.1,37.1,62.9,3.0,4.0,6.0,16.0,16.0,6.0,1.0,5.0,0.0,0.0,"""St James Park",51573,Lee Mason,"Jake Collin, Matt Wilkes",Stuart Attwell
117,28/02/2015,15:00,Stoke,Hull City,1,0,[71],[],57.9,42.1,17.0,1.0,2.0,0.0,7.0,1.0,8.0,0.0,80.9,70.6,0.0,1.0,5.0,2.0,1.0,0.0,80.0,79.2,50.0,50.0,0.0,1.0,9.0,10.0,10.0,7.0,2.0,2.0,0.0,0.0,Bet365 Stadium,26473,Neil Swarbrick,"Stephen Child, Andy Garratt",
118,28/02/2015,15:00,W Brom,"""Soton""",1,0,[2],[],35.7,64.3,7.0,12.0,3.0,2.0,2.0,10.0,2.0,0.0,66.9,78.7,1.0,1.0,2.0,3.0,2.0,2.0,84.6,80.0,50.0,50.0,2.0,2.0,10.0,17.0,17.0,6.0,2.0,1.0,0.0,0.0,The Hawthorns,25303,Phil Dowd,"Mike Mullarkey, Harry Lennard",Graham Scott
119,22/02/2015,24:00,Tottenham,West Ham,2,2,"[81, 90]","[22, 62]",64.8,35.2,27.0,12.0,8.0,5.0,12.0,4.0,7.0,3.0,81.1,70.5,1.0,3.0,7.0,9.0,2.0,4.0,82.1,66.7,30.6,69.4,3.0,6.0,6.0,12.0,10.0,6.0,0.0,2.0,0.0,0.0,White Hart Lane,35837,Jonathan Moss,"John Brooks, Edward Smart",Mike Dean
120,22/02/2015,14:05,Everton,Leicester,2,2,"[57, 88]","[63, 70]",58.0,42.0,18.0,15.0,3.0,4.0,11.0,7.0,4.0,4.0,82.8,74.0,3.0,2.0,4.0,8.0,1.0,1.0,85.7,70.0,63.2,36.8,2.0,2.0,7.0,6.0,6.0,7.0,0.0,1.0,0.0,0.0,Goodison Park,38904,Phil Dowd,"Peter Kirkup, Gary Beswick",Andre Marriner
121,22/02/2015,16:15,"""Soton""",Liverpool,0,2,[],"[3, 73]",59.7,40.3,13.0,6.0,5.0,4.0,3.0,1.0,5.0,1.0,81.0,72.4,1.0,0.0,6.0,1.0,1.0,2.0,75.0,83.3,63.0,37.0,2.0,5.0,11.0,14.0,14.0,11.0,2.0,3.0,0.0,0.0,"""St. Marys Stadium""",31723,Kevin Friend,"Mick McDonough, Darren Cann",Lee Probert
122,21/02/2015,15:00,A Villa,Stoke,1,2,[20],"[45, 90]",52.2,47.8,3.0,11.0,2.0,6.0,0.0,3.0,1.0,2.0,66.7,70.4,0.0,0.0,11.0,3.0,1.0,5.0,81.8,90.9,44.8,55.2,4.0,1.0,11.0,14.0,14.0,11.0,1.0,3.0,1.0,0.0,Villa Park,31880,Roger East,"Richard West, Mark Scholes",Tony Harrington
123,21/02/2015,15:00,Chelsea,Burnley,1,1,[14],[81],61.0,39.0,14.0,10.0,5.0,5.0,6.0,4.0,3.0,1.0,81.0,69.3,1.0,0.0,7.0,7.0,3.0,2.0,75.0,72.7,58.1,41.9,4.0,4.0,9.0,9.0,9.0,9.0,1.0,2.0,1.0,0.0,Stamford Bridge,41629,Martin Atkinson,"Mike Mullarkey, Stephen Child",Kevin Friend
124,21/02/2015,15:00,C Palace,Arsenal,1,2,[90],"[8, 45]",52.9,47.1,22.0,12.0,3.0,4.0,9.0,5.0,10.0,3.0,68.3,72.3,1.0,2.0,10.0,1.0,3.0,3.0,81.0,66.7,44.4,55.6,2.0,2.0,15.0,14.0,14.0,14.0,1.0,3.0,0.0,0.0,Selhurst Park,24721,Mark Clattenburg,"Simon Beck, Ian Hussin",Andy Madley
125,21/02/2015,15:00,Hull City,QPR,2,1,"[16, 89]",[32],54.3,45.7,16.0,8.0,6.0,3.0,8.0,3.0,2.0,2.0,78.4,70.1,2.0,0.0,5.0,7.0,8.0,3.0,83.3,58.3,64.3,35.7,2.0,4.0,18.0,16.0,16.0,17.0,0.0,4.0,0.0,1.0,MKM Stadium,24466,Anthony Taylor,"Lee Betts, Dave Bryan",Craig Pawson
126,21/02/2015,15:00,"""Sland""",W Brom,0,0,[],[],61.9,38.1,13.0,5.0,2.0,1.0,6.0,3.0,5.0,1.0,76.3,64.0,0.0,0.0,11.0,2.0,3.0,2.0,53.3,71.4,39.1,60.9,1.0,2.0,11.0,12.0,12.0,10.0,1.0,2.0,0.0,0.0,Stadium of Light,40943,Michael Jones,"Darren England, Constantine Hatzidakis",Paul Tierney
127,21/02/2015,15:00,Swansea ,Man Utd,2,1,"[30, 73]",[28],36.0,64.0,11.0,18.0,6.0,3.0,2.0,9.0,3.0,6.0,67.6,86.8,1.0,1.0,4.0,10.0,3.0,1.0,83.3,70.0,41.5,58.5,2.0,3.0,6.0,15.0,15.0,6.0,2.0,4.0,0.0,0.0,Swansea.com Stadium,20809,Neil Swarbrick,"Scott Ledger, Marc Perry",Lee Probert
128,21/02/2015,17:30,Man City,Newcastle,5,0,"[2, 12, 21, 51, 53]",[],56.9,43.1,16.0,8.0,9.0,1.0,6.0,5.0,1.0,2.0,88.4,87.3,3.0,0.0,7.0,3.0,1.0,2.0,75.0,71.4,92.9,7.1,1.0,4.0,9.0,8.0,8.0,8.0,3.0,2.0,0.0,0.0,Etihad Stadium,45602,Chris Foy,"Harry Lennard, Andy Garratt",Robert Madley
