"['3:00pm, Sunday 24th May 2015.']",['Arsenal'],['W Brom'],"[<Element span at 0x3908db0>, <Element span at 0x3908d80>]",['4'],['1'],"['\n                T Walcott\xa0(', ""4'"", '4th minute', ', ', ""14'"", '14th minute', ', ', ""37'"", '37th minute', ')', '\n                J Wilshere\xa0(', ""17'"", '17th minute', ')']","['\n                G McAuley\xa0(', ""57'"", '57th minute', ')']",63.7,36.3,24,14,13,5,4,6,7,3,90.4,79.4,1,0,7,3,1,3,73.3,85,39.1,60.9,4,9,6,7,5,6,1,0,0,0,"['Arsenal\n                          vs West Bromwich Albion. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Emirates Stadium', 'Attendance: ', 'Attendance', '59,971.', '\n                       ']","['Referee:', 'Robert Madley', 'Assistants:', 'Simon Beck, Andy Garratt', 'Fourth official:', 'Stuart Attwell']"
"['3:00pm, Sunday 24th May 2015.']",['A Villa'],['Burnley'],"[<Element span at 0x3908a50>, <Element span at 0x392e4e0>]",['0'],['1'],[],"['\n                D Ings\xa0(', ""6'"", '6th minute', ')']",63.3,36.7,17,6,5,3,10,1,2,2,85.7,66.8,0,1,7,2,1,1,88.9,62.5,47.8,52.2,2,5,11,6,6,10,1,2,0,0,"['Aston Villa\n                          vs Burnley. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Villa Park', 'Attendance: ', 'Attendance', '40,792.', '\n                       ']","['Referee:', 'Michael Jones', 'Assistants:', 'Richard West, Mark Scholes', 'Fourth official:', 'David Coote']"
"['3:00pm, Sunday 24th May 2015.']",['Chelsea'],"[""S'land""]","[<Element span at 0x392ef60>, <Element span at 0x392eed0>]",['3'],['1'],"['\n                D Costa\xa0(', ""37'"", '37th minute', '                pen)', '\n                L Remy\xa0(', ""70'"", '70th minute', ', ', ""88'"", '88th minute', ')']","['\n                S Fletcher\xa0(', ""26'"", '26th minute', ')']",64.6,35.4,24,17,8,9,7,7,9,1,92.7,84.8,1,2,11,3,1,1,66.7,75,50,50,7,5,12,8,8,11,2,1,0,0,"['Chelsea\n                          vs Sunderland. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Stamford Bridge', 'Attendance: ', 'Attendance', '41,620.', '\n                       ']","['Referee:', 'Lee Mason', 'Assistants:', 'John Brooks, Andy Halliday', 'Fourth official:', 'Robert Madley']"
"['3:00pm, Sunday 24th May 2015.']",['C Palace'],['Swansea '],"[<Element span at 0x3932ea0>, <Element span at 0x3932fc0>]",['1'],['0'],"['\n                M Chamakh\xa0(', ""57'"", '57th minute', ')']",[],47.4,52.6,13,5,7,2,2,1,4,2,76.9,77.9,1,0,7,3,2,0,75,73.9,51.4,48.6,2,6,22,13,13,21,3,0,0,0,"['Crystal Palace\n                          vs Swansea City. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Selhurst Park', 'Attendance: ', 'Attendance', '25,076.', '\n                       ']","['Referee:', 'Craig Pawson', 'Assistants:', 'Ian Hussin, Marc Perry', 'Fourth official:', 'Peter Bankes']"
"['3:00pm, Sunday 24th May 2015.']",['Everton'],['Tottenham'],"[<Element span at 0x3937a80>, <Element span at 0x3937ba0>]",['0'],['1'],[],"['\n                H Kane\xa0(', ""24'"", '24th minute', ')']",40.4,59.6,9,16,1,3,6,4,2,9,74.3,83.5,1,2,3,5,2,4,73.3,66.7,42.9,57.1,2,1,12,8,7,11,1,2,0,0,"['Everton\n                          vs Tottenham Hotspur. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Goodison Park', 'Attendance: ', 'Attendance', '39,365.', '\n                       ']","['Referee:', 'Jonathan Moss', 'Assistants:', 'Darren England, Simon Bennett', 'Fourth official:', 'Andy Woolmer']"
"['3:00pm, Sunday 24th May 2015.']",['Hull City'],['Man Utd'],"[<Element span at 0x393a720>, <Element span at 0x393a750>]",['0'],['0'],[],"['\n                M Fellaini\xa0(', 'red card', 'sent off', '\n                ', ""77'"", '77th minute', ')']",40.9,59.1,16,7,6,1,5,3,5,3,71.7,80.8,0,0,8,1,6,0,76.5,82.4,51.5,48.5,1,6,12,15,15,12,2,2,0,1,"['Hull City\n                          vs Manchester United. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'MKM Stadium', 'Attendance: ', 'Attendance', '24,745.', '\n                       ']","['Referee:', 'Lee Probert', 'Assistants:', 'Harry Lennard, Darren Cann', 'Fourth official:', 'Andre Marriner']"
"['3:00pm, Sunday 24th May 2015.']",['Leicester'],['QPR'],"[<Element span at 0x393d090>, <Element span at 0x393d3c0>]",['5'],['1'],"['\n                J Vardy\xa0(', ""16'"", '16th minute', ')', '\n                M Albrighton\xa0(', ""43'"", '43rd minute', ')', '\n                L Ulloa\xa0(', ""51'"", '51st minute', ')', '\n                E Cambiasso\xa0(', ""52'"", '52nd minute', ')', '\n                A Kramaric\xa0(', ""86'"", '86th minute', ')']","['\n                C Austin\xa0(', ""57'"", '57th minute', ')']",45.7,54.3,22,18,7,2,13,9,2,7,71.1,73.2,0,1,5,6,3,1,87.5,83.3,57.7,42.3,1,2,7,6,5,6,0,0,0,0,"['Leicester City\n                          vs Queens Park Rangers. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'The King Power Stadium', 'Attendance: ', 'Attendance', '31,467.', '\n                       ']","['Referee:', 'Michael Oliver', 'Assistants:', 'Lee Betts, Scott Ledger', 'Fourth official:', 'Steve Martin']"
"['3:00pm, Sunday 24th May 2015.']",['Man City'],"[""So'ton""]","[<Element span at 0x39400c0>, <Element span at 0x3940030>]",['2'],['0'],"['\n                F Lampard\xa0(', ""31'"", '31st minute', ')', '\n                S Agüero\xa0(', ""88'"", '88th minute', ')']",[],54.5,45.5,15,13,6,4,7,6,2,3,81.5,77.9,2,1,8,4,0,7,68.8,81,64.3,35.7,4,5,13,8,8,12,1,1,0,0,"['Manchester City\n                          vs Southampton. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Etihad Stadium', 'Attendance: ', 'Attendance', '45,919.', '\n                       ']","['Referee:', 'Chris Foy', 'Assistants:', 'Mick McDonough, Ron Ganfield', 'Fourth official:', 'Paul Tierney']"
"['3:00pm, Sunday 24th May 2015.']",['Newcastle'],['West Ham'],"[<Element span at 0x3940e70>, <Element span at 0x3940f30>]",['2'],['0'],"['\n                M Sissoko\xa0(', ""54'"", '54th minute', ')', '\n                J Gutiérrez\xa0(', ""85'"", '85th minute', ')']",[],40.8,59.2,17,4,4,1,9,2,4,1,74.6,81.1,2,1,2,3,1,3,80,76.5,44.2,55.8,1,2,9,9,9,9,2,1,0,0,"['Newcastle United\n                          vs West Ham United. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', ""St James' Park, Newcastle"", 'Attendance: ', 'Attendance', '52,094.', '\n                       ']","['Referee:', 'Martin Atkinson', 'Assistants:', 'Mike Mullarkey, Stephen Child', 'Fourth official:', 'Kevin Friend']"
"['3:00pm, Sunday 24th May 2015.']",['Stoke'],['Liverpool'],"[<Element span at 0x3945c30>, <Element span at 0x3945b70>]",['6'],['1'],"['\n                M Diouf\xa0(', ""22'"", '22nd minute', ', ', ""26'"", '26th minute', ')', '\n                J Walters\xa0(', ""30'"", '30th minute', ')', '\n                C Adam\xa0(', ""41'"", '41st minute', ')', ""\n                S N'Zonzi\xa0("", ""45'"", '45th minute', ')', '\n                P Crouch\xa0(', ""86'"", '86th minute', ')']","['\n                S Gerrard\xa0(', ""70'"", '70th minute', ')']",45.5,54.5,15,13,9,4,3,5,3,4,80.7,81.9,1,2,3,9,1,1,83.3,85,45.2,54.8,3,3,13,4,4,13,4,2,0,0,"['Stoke City\n                          vs Liverpool. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 24th May 2015.', '\n                        ', '\n                          ', 'Bet365 Stadium', 'Attendance: ', 'Attendance', '27,602.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Gary Beswick, Dave Bryan', 'Fourth official:', 'Neil Swarbrick']"
